DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 02/07/2013,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
ADT ROBITUSSIN PEAK CLD M-S LQ,00031874214,0.03641,C/I,Y,41291.0,"1, 5, 6",N
ADULT ROBITUSSIN COUGH SYRUP,00031867012,0.03626,C/I,Y,41291.0,"2, 5, 6",N
ADULT ROBITUSSIN M-S COLD LIQ,00031873418,0.03052,C/I,Y,41291.0,"4, 5, 6",N
ADULT ROBITUSSIN NASAL RLF TAB,00031873120,0.19486,C/I,Y,41291.0,"1, 6",N
ADULT ROBITUSSIN PEAK COLD LIQ,00031873612,0.03586,C/I,Y,41291.0,"2, 5, 6",N
ADULT ROBITUSSIN PEAK COLD LIQ,00031873712,0.03586,C/I,Y,41291.0,"2, 5, 6",N
ADVAIR 100-50 DISKUS,00173069500,3.19548,C/I,N,41291.0,"2, 5",N
ADVAIR 250-50 DISKUS,00173069600,3.97403,C/I,N,41291.0,"2, 5",N
ADVAIR 500-50 DISKUS,00173069700,5.21829,C/I,N,41291.0,"2, 5",N
ADVAIR HFA 115-21 MCG INHALER,00173071620,19.83585,C/I,N,41291.0,"2, 5",N
ADVAIR HFA 115-21 MCG INHALER,00173071622,16.20441,C/I,N,41291.0,"2, 5",N
ADVAIR HFA 230-21 MCG INHALER,00173071720,26.06635,C/I,N,41291.0,"2, 5",N
ADVAIR HFA 230-21 MCG INHALER,00173071722,23.63377,C/I,N,41291.0,"4, 5",N
ADVAIR HFA 45-21 MCG INHALER,00173071520,15.69039,C/I,N,41291.0,"2, 5",N
ADVAIR HFA 45-21 MCG INHALER,00173071522,16.12431,C/I,N,41291.0,"4, 5",N
ADVANCED ANTACID LIQUID,00113085140,0.00554,C/I,Y,41291.0,"1, 5",N
ADVANCED FORMULA EYE DROPS,37205022405,0.09912,C/I,Y,41291.0,"1, 5",N
"ADVICOR 1,000 MG-20 MG TABLET",00074300790,5.18453,C/I,N,41291.0,2.0,N
"ADVICOR 1,000 MG-40 MG TABLET",00074301090,5.9713,C/I,N,41291.0,4.0,N
ADVICOR 500 MG-20 MG TABLET,00074300590,4.52212,C/I,N,41291.0,2.0,N
ADVIL 100 MG TABLET,00573017511,0.15132,C/I,Y,41291.0,"2, 6",N
ADVIL 200 MG CAPLET,00573016020,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG CAPLET,00573016030,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG CAPLET,00573016040,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG CAPLET,00573016151,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG GEL CAPLET,00573016520,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG GEL CAPLET,00573016530,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG GEL CAPLET,00573016540,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016920,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016930,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016940,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL 200 MG TABLET,00573015020,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG TABLET,00573015030,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG TABLET,00573015040,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG TABLET,00573015110,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG TABLET,00573015475,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL 200 MG TABLET,00573015498,0.1073,C/I,Y,41291.0,"1, 6",N
ADVIL ALLERGY SINUS CAPLET,00573018810,0.42093,C/I,Y,41291.0,2.0,N
ADVIL COLD & SINUS CAPLET,00573018010,0.22742,C/I,Y,41291.0,2.0,N
ADVIL COLD & SINUS CAPLET,00573018021,0.22742,C/I,Y,41291.0,2.0,N
ADVIL COLD-SINUS LIQUI-GELS,00573018432,0.2593,C/I,Y,41291.0,2.0,N
ADVIL JR STR 100 MG TAB CHEW,00573017920,0.15067,C/I,Y,41291.0,"2, 6",N
ADVIL LIQUI-GELS 200 MG CAP,00573016949,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL LIQUI-GELS 200 MG CAP,00573016989,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL MIGRAINE 200 MG CAPS,00573016820,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL MIGRAINE 200 MG CAPS,00573016830,0.15124,C/I,Y,41291.0,"2, 6",N
ADVIL PM CAPLET,00573016405,0.16253,C/I,Y,41291.0,2.0,N
ADVIL PM CAPLET,00573016420,0.16253,C/I,Y,41291.0,2.0,N
ADVIL PM CAPLET,00573016430,0.16253,C/I,Y,41291.0,2.0,N
ADVIL PM CAPLET,00573016440,0.16253,C/I,Y,41291.0,2.0,N
ADVIL PM LIQUI-GELS,00573016720,0.1979,C/I,Y,41291.0,2.0,N
AFEDITAB CR 30 MG TABLET,00591319301,0.40929,C/I,N,41291.0,1.0,N
AFEDITAB CR 30 MG TABLET,00591319305,0.40929,C/I,N,41291.0,1.0,N
AFEDITAB CR 60 MG TABLET,00591319401,0.76565,C/I,N,41291.0,1.0,N
AFEDITAB CR 60 MG TABLET,00591319405,0.76565,C/I,N,41291.0,1.0,N
AFINITOR 10 MG TABLET,00078056751,281.8896,C/I,N,41291.0,4.0,N
AFINITOR 10 MG TABLET,00078056761,281.8896,C/I,N,41291.0,4.0,N
AFRIN 0.05% NASAL SPRAY,11523115901,0.30045,C/I,Y,41291.0,"1, 5",N
AFRIN 0.05% NASAL SPRAY,11523116703,0.30045,C/I,Y,41291.0,"1, 5",N
AFRIN 0.05% NASAL SPRAY,11523116705,0.2349,C/I,Y,41291.0,"2, 5",N
AFRIN 0.05% NASAL SPRAY,11523116706,0.30045,C/I,Y,41291.0,"1, 5",N
AFRIN NO DRIP SINUS PUMP MIST,11523170201,0.27743,C/I,Y,41291.0,"1, 5, 6",N
AGGRENOX 25 MG-200 MG CAPSULE,00597000160,4.32299,C/I,N,41278.0,3.0,N
AK-PENTOLATE 1% EYE DROPS,17478010020,5.55031,C/I,N,41291.0,"1, 5",N
AK-POLY-BAC EYE OINTMENT,17478023835,3.63549,C/I,N,41291.0,"1, 5",N
AKNE-MYCIN 2% OINTMENT,13548003025,4.96033,C/I,N,41291.0,"4, 5",N
AKWA TEARS DROPS,17478006012,0.124,C/I,Y,41291.0,"1, 5",N
ALA-HIST DM LIQUID,50991081416,0.06718,C/I,Y,41291.0,"1, 5",N
ALA-HIST PE TABLET,50991078260,0.59974,C/I,Y,41291.0,1.0,N
ALAVERT 10 MG ODT,00573262006,0.35845,C/I,Y,41291.0,1.0,N
ALAVERT 10 MG ODT,00573262019,0.35845,C/I,Y,41291.0,1.0,N
ALAVERT 10 MG ODT,00573262030,0.35845,C/I,Y,41291.0,1.0,N
ALAVERT 10 MG ODT,00573262048,0.35845,C/I,Y,41291.0,1.0,N
ALAVERT 10 MG ODT,00573262065,0.35845,C/I,Y,41291.0,1.0,N
ALAVERT 10 MG ODT,00573262165,0.35845,C/I,Y,41291.0,1.0,N
ALAVERT D-12 ALLERGY-SINUS TAB,00573266012,0.55365,C/I,Y,41291.0,1.0,N
ALAVERT D-12 ALLERGY-SINUS TAB,00573266024,0.55365,C/I,Y,41291.0,1.0,N
ALAWAY 0.025% EYE DROPS,24208060110,0.85209,C/I,Y,41291.0,"1, 5",N
ALBENZA 200 MG TABLET,52054055022,35.15822,C/I,N,41291.0,2.0,N
ALBENZA 200 MG TABLET,52054055028,35.15822,C/I,N,41291.0,2.0,N
ALBUTEROL 0.083% INHAL SOLN,00781715529,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00781715564,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00781715586,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00591379730,0.04849,C/I,N,41291.0,"1, 5",Y
ALBUTEROL 0.083% INHAL SOLN,00591379760,0.04358,C/I,N,41291.0,"1, 5",Y
ALBUTEROL 0.083% INHAL SOLN,00591379783,0.04358,C/I,N,41291.0,"1, 5",Y
ALBUTEROL 0.083% INHAL SOLN,00487950101,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00487950102,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00487950103,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00487950125,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00487950160,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00378699052,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00378699058,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00378699091,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00378699093,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,00378827052,0.04358,C/I,N,41291.0,"1, 5, 6",N
ALBUTEROL 0.083% INHAL SOLN,76204020025,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,76204020030,0.04849,C/I,N,41291.0,"1, 5",N
ALBUTEROL 0.083% INHAL SOLN,76204020060,0.04358,C/I,N,41291.0,"1, 5",N
ALBUTEROL 2.5 MG/0.5 ML SOL,00487990102,0.366,C/I,N,41291.0,"1, 5",N
ALBUTEROL 2.5 MG/0.5 ML SOL,00487990130,0.366,C/I,N,41291.0,"1, 5",N
ALBUTEROL 5 MG/ML SOLUTION,24208034720,0.47567,C/I,N,41291.0,"1, 5",N
ALBUTEROL 5 MG/ML SOLUTION,50383074120,0.47567,C/I,N,41291.0,"1, 5",N
ALBUTEROL SUL 0.63 MG/3 ML SOL,00487030101,0.35542,C/I,N,41291.0,"1, 5",N
ALBUTEROL SUL 0.63 MG/3 ML SOL,00378699152,0.3712,C/I,N,41291.0,"1, 5, 6",N
ALBUTEROL SUL 0.63 MG/3 ML SOL,00591346753,0.3712,C/I,N,41291.0,"1, 5",N
ALBUTEROL SUL 1.25 MG/3 ML SOL,00591346853,0.29476,C/I,N,41291.0,"1, 5",N
ALBUTEROL SUL 1.25 MG/3 ML SOL,00378699252,0.29476,C/I,N,41291.0,"1, 5, 6",N
ALBUTEROL SUL 1.25 MG/3 ML SOL,00487990401,0.37161,C/I,N,41291.0,"1, 5",N
ALBUTEROL SUL 1.25 MG/3 ML SOL,00487990425,0.29476,C/I,N,41291.0,"1, 5",N
ALBUTEROL SULF 2 MG/5 ML SYRUP,00093066116,0.00954,C/I,N,41291.0,"1, 5",N
ALBUTEROL SULF 2 MG/5 ML SYRUP,00603100858,0.00954,C/I,N,41291.0,"1, 5",N
ALBUTEROL SULF 2 MG/5 ML SYRUP,50383074016,0.00954,C/I,N,41291.0,"1, 5",N
ALBUTEROL SULFATE 2 MG TAB,53489017601,0.10993,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 2 MG TAB,53489017605,0.10993,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 2 MG TAB,00378025501,0.10993,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 2 MG TAB,00378025505,0.10993,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 2 MG TAB,51079065701,0.10993,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 2 MG TAB,51079065720,0.10993,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 4 MG TAB,53489017701,0.15364,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 4 MG TAB,53489017705,0.15364,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 4 MG TAB,00378057201,0.15364,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 4 MG TAB,00378057205,0.15364,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 4 MG TAB,51079065801,0.15364,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE 4 MG TAB,51079065820,0.15364,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE ER 4 MG TAB,00378412201,0.97252,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE ER 4 MG TAB,68774040001,0.97252,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE ER 8 MG TAB,00378412401,1.58682,C/I,N,41291.0,1.0,N
ALBUTEROL SULFATE ER 8 MG TAB,68774040101,1.58682,C/I,N,41291.0,1.0,N
ALCLOMETASONE DIPR 0.05% OINT,00168026415,1.02413,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPR 0.05% OINT,00168026445,0.50391,C/I,N,41291.0,"4, 5",N
ALCLOMETASONE DIPR 0.05% OINT,00168026460,0.4912,C/I,N,41291.0,"4, 5",N
ALCLOMETASONE DIPR 0.05% OINT,68462029917,1.02413,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPR 0.05% OINT,68462029947,0.50391,C/I,N,41291.0,"4, 5",N
ALCLOMETASONE DIPR 0.05% OINT,68462029965,0.4912,C/I,N,41291.0,"4, 5",N
ALCLOMETASONE DIPR 0.05% OINT,51672131601,1.02413,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPR 0.05% OINT,51672131603,0.4912,C/I,N,41291.0,"4, 5",N
ALCLOMETASONE DIPR 0.05% OINT,51672131606,0.50391,C/I,N,41291.0,"4, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,00168026315,0.7469,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,00168026345,0.41145,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,00168026360,0.49764,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,68462030017,0.7469,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,68462030047,0.41145,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,68462030065,0.49764,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,51672130601,0.7469,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,51672130603,0.49764,C/I,N,41291.0,"1, 5",N
ALCLOMETASONE DIPRO 0.05% CRM,51672130606,0.41145,C/I,N,41291.0,"1, 5",N
ALDACTAZIDE 50-50 TABLET,00025102131,2.14975,C/I,N,41291.0,4.0,N
ALDACTONE 25 MG TABLET,00025100131,1.12256,C/I,N,41291.0,3.0,N
ALDACTONE 25 MG TABLET,00025100151,1.12256,C/I,N,41291.0,3.0,N
ALDARA 5% CREAM,99207026012,23.22649,C/I,N,41279.0,"3, 5",N
ALDEX D SUSPENSION,65224055016,0.36275,C/I,Y,41291.0,"1, 5",N
ALDEX-CT TABLET CHEWABLE,65224054501,2.3126,C/I,Y,41291.0,4.0,N
ALENDRONATE SODIUM 10 MG TAB,16714063101,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,16714063102,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,00093514101,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,00093514156,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,60505259301,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,60505259303,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,00378356701,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,65862032730,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,51079094101,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,51079094105,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,41616063683,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 10 MG TAB,41616063688,0.14616,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,16714063201,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,16714063202,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,16252059902,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,16252059944,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,00093517219,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,00093517220,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,00093517229,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,00093517244,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,60505259404,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,59746024202,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,00378356899,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,65862032804,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,67877024031,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,67877024033,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 35 MG TAB,41616063768,0.6377,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,00093514001,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,00093514056,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,60505259201,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,60505259203,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,00378356601,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,41616063583,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 5 MG TABLET,41616063588,0.14895,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,16252060102,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,16252060144,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,16714063301,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,16714063302,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,00093517120,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,00093517129,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,00093517144,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,60505259602,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,60505259604,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,60505259608,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,59746024402,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,00378356999,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,00591317304,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,67877024131,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,67877024133,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,68084032294,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,65862032904,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,41616063868,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,51079094201,0.57333,C/I,N,41291.0,1.0,N
ALENDRONATE SODIUM 70 MG TAB,51079094205,0.57333,C/I,N,41291.0,1.0,N
ALERTNESS AID 200 MG TABLET,68016019503,0.07541,C/I,Y,41291.0,"1, 6",N
ALERTNESS AID 200 MG TABLET,37205019573,0.07541,C/I,Y,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,13668002101,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,13668002105,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,60505285001,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,00378500505,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,00378500577,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,64679073802,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,76282030201,0.26235,C/I,N,41291.0,"1, 6",N
ALFUZOSIN HCL ER 10 MG TABLET,31722030201,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,47335095618,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,47335095681,0.26235,C/I,N,41291.0,1.0,N
ALFUZOSIN HCL ER 10 MG TABLET,47335095688,0.26235,C/I,N,41291.0,1.0,N
ALICLEN 6% SHAMPOO,66993088771,0.15507,C/I,N,41291.0,"1, 5",N
ALINIA 100 MG/5 ML SUSPENSION,67546021221,1.49967,C/I,N,41291.0,"4, 5",N
ALINIA 500 MG TABLET,67546011111,23.35564,C/I,N,41291.0,4.0,N
ALINIA 500 MG TABLET,67546011112,23.35564,C/I,N,41291.0,4.0,N
ALKERAN 2 MG TABLET,52609000105,8.18168,C/I,N,41291.0,4.0,N
ALL DAY ALLERGY 1 MG/ML SYRUP,00904582820,0.03889,C/I,Y,41291.0,"1, 5",N
ALL DAY ALLERGY 10 MG CHEW TAB,00904587912,3.74864,C/I,Y,41291.0,4.0,N
ALL DAY ALLERGY 10 MG TABLET,00904582941,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00904582943,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00904582946,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00904582960,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00904582989,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,24385017575,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,24385099865,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,24385099874,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,24385099875,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00113945813,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00113945839,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,00113945866,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045813,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045839,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045847,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045866,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045872,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045887,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,36800045895,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,37205082565,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,37205082570,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 10 MG TABLET,37205082574,0.08232,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY 5 MG CHEW TAB,00904587833,4.50507,C/I,Y,41291.0,4.0,N
ALL DAY ALLERGY-D TABLET,00904583112,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY-D TABLET,24385017553,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY-D TABLET,00113217662,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY-D TABLET,00113017653,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY-D TABLET,00113017662,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY-D TABLET,36800017653,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY ALLERGY-D TABLET,36800017662,0.57059,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RELIEF 220 MG TAB,00113949062,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RELIEF 220 MG TAB,00113949071,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RELIEF 220 MG TAB,00113949078,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RELIEF 220 MG TAB,36800049062,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RELIEF 220 MG TAB,36800049078,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RELIEF 220 MG TAB,37205026278,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,24385036881,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,00113036862,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,00113036871,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,00113036878,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,36800036862,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,36800036871,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,36800036878,0.05214,C/I,Y,41291.0,1.0,N
ALL DAY PAIN RLF 220 MG CAPLET,36800036882,0.05214,C/I,Y,41291.0,1.0,N
ALL-NITE LIQUID,00904577621,0.01049,C/I,Y,41291.0,"1, 5",N
ALL-NITE LIQUID,00904577721,0.01049,C/I,Y,41291.0,"1, 5",N
ALLER-CHLOR 4 MG TABLET,00536346701,0.02153,C/I,Y,41291.0,1.0,N
ALLER-CHLOR 4 MG TABLET,00536346710,0.02153,C/I,Y,41291.0,1.0,N
ALLER-CHLOR 4 MG TABLET,00536346735,0.02153,C/I,Y,41291.0,1.0,N
ALLER-CHLOR SYRUP,00536037097,0.01842,C/I,Y,41291.0,"1, 5",N
ALLERGY & CONGEST RELIEF TB,00113016552,0.48752,C/I,Y,41291.0,1.0,N
ALLERGY & CONGESTION RLF TAB,00113001339,0.55365,C/I,Y,41291.0,1.0,N
