DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 11/22/2012,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
ACETAMINOPHEN 650 MG SUPP,00472120305,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00472120312,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00472120350,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00536126012,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00713016501,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00713016505,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00713016512,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,00713016550,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,45802073030,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,45802073032,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 650 MG SUPP,45802073033,0.44807,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG RAPID TAB,00904575146,0.04272,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG RAPID TAB,00904579146,0.04272,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG RAPID TAB,37205051665,0.04272,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG TAB CHEW,00536323307,0.03582,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG TAB CHEW,00904525646,0.03582,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG TAB CHEW,15127083004,0.03582,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG TAB CHEW,15127083204,0.03582,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG TAB CHEW,62107005330,0.03582,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00067643355,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00067643555,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00113000805,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00113000810,0.08893,C/I,Y,41235.0,"4, 5",N
ACETAMINOPHEN 80 MG/0.8 ML DRP,00472141799,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00536193672,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00904525535,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00904590135,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,00904615835,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,36800000805,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,36800028905,0.09778,C/I,Y,41235.0,"1, 5",Y
ACETAMINOPHEN 80 MG/0.8 ML DRP,36800028910,0.08893,C/I,Y,41235.0,"4, 5",N
ACETAMINOPHEN 80 MG/0.8 ML DRP,46122003103,0.08893,C/I,Y,41235.0,"4, 5",N
ACETAMINOPHEN 80 MG/0.8 ML DRP,63868083701,0.08893,C/I,Y,41235.0,"4, 5",N
ACETAMINOPHEN 80 MG/0.8 ML DRP,63868083801,0.08893,C/I,Y,41235.0,"4, 5",N
ACETAMINOPHEN PM CPLT,00113035571,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,00113043771,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,00904765151,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,11383016560,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,24385043771,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,36800035571,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,36800043771,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,36800043778,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,37205006071,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,37205006078,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,46122002658,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,46122013471,0.0438,C/I,Y,41235.0,"1, 6",Y
ACETAMINOPHEN PM CPLT,49348029209,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,49348091809,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,49348091810,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,51645070905,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,62011002401,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,63868009050,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,63868032501,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN PM CPLT,63868032550,0.0438,C/I,Y,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/15 MG TAB,00093005001,0.12377,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/15 MG TAB,00406048301,0.12377,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/15 MG TAB,00603233721,0.12377,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00093015001,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00093015010,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00406048401,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00406048403,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00406048410,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00406048420,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00406048450,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00406048462,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233802,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233804,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233816,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233820,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233821,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233822,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,00603233832,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,51079016101,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,51079016120,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,51079016121,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,51079016199,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,63739000410,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/30 MG TAB,68084037201,0.12919,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00093035001,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00093035005,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00093035010,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00406048501,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00406048505,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00603233921,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,00603233928,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD 300/60 MG TAB,68084037301,0.2258,C/I,N,41235.0,1.0,Y
ACETAMINOPHEN/COD ELIXIR,00121050416,0.01253,C/I,N,41235.0,"1, 5",Y
ACETAMINOPHEN/COD ELIXIR,00603102058,0.01253,C/I,N,41235.0,"1, 5",Y
ACETAMINOPHEN/COD ELIXIR,50383007916,0.01253,C/I,N,41235.0,"1, 5",Y
ACETAMINOPHEN/COD ELIXIR,60432024516,0.01253,C/I,N,41235.0,"1, 5",Y
ACETAZOLAMIDE 125 MG TAB,51672402201,0.42505,C/I,N,41235.0,1.0,Y
ACETAZOLAMIDE 250 MG TAB,00527105001,0.5898,C/I,N,41235.0,1.0,Y
ACETAZOLAMIDE 250 MG TAB,51672402301,0.5898,C/I,N,41235.0,1.0,Y
ACETAZOLAMIDE 250 MG TAB,68084054101,0.5898,C/I,N,41235.0,1.0,Y
ACETAZOLAMIDE 500 MG CAP,00555051302,2.44176,C/I,N,41235.0,"1, 6",Y
ACETAZOLAMIDE 500 MG CAP,23155012001,2.44176,C/I,N,41235.0,1.0,Y
ACETAZOLAMIDE 500 MG CAP,68084040121,2.44176,C/I,N,41235.0,1.0,Y
ACETAZOLAMIDE 500 MG CAP,68382026101,2.44176,C/I,N,41235.0,1.0,Y
ACETIC ACID 2 % SOLN,00603703841,1.64235,C/I,N,41235.0,"1, 5",Y
ACETIC ACID 2 % SOLN,50383088915,1.64235,C/I,N,41235.0,"1, 5, 6",Y
ACETIC ACID 2 % SOLN,60432074115,1.64235,C/I,N,41235.0,"1, 5",Y
ACETIC ACID/HYDROCORTISONE 2 %-1 % DROPS,00472088282,11.56014,C/I,N,41235.0,"1, 5",Y
ACETIC ACID/HYDROCORTISONE 2 %-1 % DROPS,00603703939,11.56014,C/I,N,41235.0,"1, 5",Y
ACETIC ACID/HYDROCORTISONE 2 %-1 % DROPS,45963041261,11.56014,C/I,N,41235.0,"1, 5",Y
ACETIC ACID/HYDROCORTISONE 2 %-1 % DROPS,50383090110,11.56014,C/I,N,41235.0,"1, 5, 6",Y
ACETIC ACID/HYDROCORTISONE 2 %-1 % DROPS,51672300701,11.56014,C/I,N,41235.0,"1, 5",Y
ACETIC ACID-ALUMINUM EAR DROPS,24208061577,0.95686,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 10% VIAL,00054302502,0.22513,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 10% VIAL,00054302702,0.459,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 10% VIAL,00409330703,0.22513,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 10% VIAL,00517751003,0.459,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 20% VIAL,00054302602,0.17986,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 20% VIAL,00054302802,0.43275,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 20% VIAL,00409330803,0.17986,C/I,N,41235.0,"1, 5",Y
ACETYLCYSTEINE 20% VIAL,00517760425,0.35837,C/I,N,41235.0,"4, 5",N
ACETYLCYSTEINE 20% VIAL,00517761003,0.35837,C/I,N,41235.0,"4, 5",N
ACETYLCYSTEINE 20% VIAL,00517763003,0.17986,C/I,N,41235.0,"1, 5",Y
ACID GONE ANTACID LIQ,00135009441,0.01591,C/I,Y,41235.0,"1, 5",Y
ACID GONE ANTACID LIQ,00904772714,0.01591,C/I,Y,41235.0,"1, 5",Y
ACID GONE ANTACID LIQ,24385039740,0.01591,C/I,Y,41235.0,"1, 5",Y
ACIDOPHILUS CAPLET,00536718001,0.02463,C/I,Y,41235.0,1.0,Y
ACIDOPHILUS X-STR CAPTAB,00536718101,0.03022,C/I,Y,41235.0,1.0,Y
ACIPHEX EC 20 MG TAB,62856024330,8.57966,C/I,N,41235.0,2.0,N
ACIPHEX EC 20 MG TAB,62856024341,8.57966,C/I,N,41235.0,2.0,N
ACIPHEX EC 20 MG TAB,62856024390,8.57966,C/I,N,41235.0,2.0,N
ACTIVELLA 0.5-0.1 MG TAB,00169517510,3.59325,C/I,N,41235.0,4.0,N
ACTIVELLA 0.5-0.1 MG TAB,00169517511,3.59325,C/I,N,41235.0,4.0,N
ACTIVELLA 1 MG-0.5 MG TAB,00169517401,3.97626,C/I,N,41235.0,1.0,Y
ACTIVELLA 1 MG-0.5 MG TAB,00169517402,3.97626,C/I,N,41235.0,1.0,Y
ACTONEL 150 MG TAB,00149047801,139.64293,C/I,N,41222.0,3.0,Y
ACTONEL 150 MG TAB,00149047803,139.64293,C/I,N,41222.0,3.0,Y
ACTONEL 150 MG TAB,00430047801,139.64293,C/I,N,41222.0,3.0,Y
ACTONEL 150 MG TAB,00430047802,139.64293,C/I,N,41222.0,3.0,Y
ACTONEL 35 MG TAB,00149047201,32.1484,C/I,N,41222.0,3.0,Y
ACTONEL 35 MG TAB,00149047204,32.1484,C/I,N,41222.0,3.0,Y
ACTONEL 35 MG TAB,00430047203,32.1484,C/I,N,41222.0,3.0,Y
ACTONEL 35 MG TAB,00430047207,32.1484,C/I,N,41222.0,3.0,Y
ACTONEL 5 MG TAB,00149047101,4.58409,C/I,N,41222.0,3.0,Y
ACTONEL 5 MG TAB,00149047103,4.58409,C/I,N,41222.0,3.0,Y
ACTONEL 5 MG TAB,00430047115,4.58409,C/I,N,41222.0,3.0,Y
ACTOPLUS MET 15 MG-500 MG TAB,64764015518,4.82341,C/I,N,41235.0,2.0,N
ACTOPLUS MET 15 MG-500 MG TAB,64764015560,4.82341,C/I,N,41235.0,2.0,N
ACTOPLUS MET 15 MG-850 MG TAB,64764015818,4.8015,C/I,N,41235.0,2.0,N
ACTOPLUS MET 15 MG-850 MG TAB,64764015860,4.8015,C/I,N,41235.0,2.0,N
"ACTOPLUS MET XR 15-1,000 MG TB",64764051030,5.07492,C/I,N,41235.0,1.0,Y
"ACTOPLUS MET XR 30-1,000 MG TB",64764031030,10.26852,C/I,N,41235.0,2.0,N
ACTOS 15 MG TAB,64764015104,6.21055,C/I,N,41235.0,1.0,Y
ACTOS 15 MG TAB,64764015105,6.21055,C/I,N,41235.0,1.0,Y
ACTOS 15 MG TAB,64764015106,6.21055,C/I,N,41235.0,1.0,Y
ACTOS 30 MG TAB,64764030114,9.51742,C/I,N,41235.0,1.0,Y
ACTOS 30 MG TAB,64764030115,9.51742,C/I,N,41235.0,1.0,Y
ACTOS 30 MG TAB,64764030116,9.51742,C/I,N,41235.0,1.0,Y
ACTOS 45 MG TAB,64764045124,10.31881,C/I,N,41235.0,1.0,Y
ACTOS 45 MG TAB,64764045125,10.31881,C/I,N,41235.0,1.0,Y
ACTOS 45 MG TAB,64764045126,10.31881,C/I,N,41235.0,1.0,Y
ACULAR 0.5% OPHTH SOLN,00023218105,25.2696,C/I,N,41235.0,"4, 5",N
ACUVAIL 0.45% OPHTH SOLN,00023350730,4.71819,C/I,N,41235.0,"2, 5",N
ACYCLOVIR 200 MG CAP,00093894001,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,00093894005,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,00093894093,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,00378220001,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,00378220005,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,23155014601,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,51079044701,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,51079044720,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,60505004206,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,61442011101,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,63304065201,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,63304065205,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,67253010010,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG CAP,67253010011,0.096,C/I,N,41235.0,1.0,Y
ACYCLOVIR 200 MG/5 ML SUSP,00472008216,0.17372,C/I,N,41235.0,"1, 5",Y
ACYCLOVIR 200 MG/5 ML SUSP,50383081016,0.17372,C/I,N,41235.0,"1, 5",Y
ACYCLOVIR 400 MG TAB,00093894301,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,00093894305,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,00093894393,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,00378025301,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,00378025305,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,00904612161,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,60505530601,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,60505530608,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,61442011201,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,61442011205,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,63304050401,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,67253010110,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 400 MG TAB,67253010111,0.11988,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,00093894701,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,00093894705,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,00093894793,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,00378030201,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,60505530701,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,60505530705,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,61442011301,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,61442011305,0.23273,C/I,N,41235.0,1.0,Y
ACYCLOVIR 800 MG TAB,63304050501,0.23273,C/I,N,41235.0,1.0,Y
ACZONE 5% GEL,00023367030,5.55601,C/I,N,41235.0,"1, 5",Y
ACZONE 5% GEL,00023367060,5.2447,C/I,N,41235.0,"1, 5",Y
ADAPALENE 0.1 % CRM,00168042446,4.35051,C/I,N,41235.0,"1, 5",Y
ADAPALENE 0.1 % CRM,45802045384,4.35051,C/I,N,41235.0,"1, 5, 6",Y
ADAPALENE 0.1% GEL,00093630195,2.63116,C/I,N,41235.0,"1, 5",Y
ADAPALENE 0.1% GEL,51672415506,2.63116,C/I,N,41235.0,"1, 5, 6",Y
ADAPALENE 0.1% GEL,68462040355,2.63116,C/I,N,41235.0,"1, 5",Y
ADCIRCA 20 MG TAB,66302046760,23.54667,C/I,N,41235.0,2.0,N
ADDERALL 10 MG TAB,00555076402,3.74387,C/I,N,41235.0,1.0,Y
ADDERALL 20 MG TAB,00555076702,3.72855,C/I,N,41235.0,1.0,Y
ADDERALL 30 MG TAB,00555076802,3.711,C/I,N,41235.0,4.0,N
ADDERALL XR 10 MG CAP,54092038301,6.99674,C/I,N,41235.0,2.0,N
ADDERALL XR 15 MG CAP,54092038501,6.96998,C/I,N,41235.0,2.0,N
ADDERALL XR 20 MG CAP,54092038701,6.91889,C/I,N,41235.0,2.0,N
ADDERALL XR 25 MG CAP,54092038901,6.95938,C/I,N,41235.0,2.0,N
ADDERALL XR 30 MG CAP,54092039101,7.02745,C/I,N,41235.0,2.0,N
ADDERALL XR 5 MG CAP,54092038101,7.01874,C/I,N,41235.0,2.0,N
ADIPEX-P 37.5 MG TAB,57844000901,2.0329,C/I,N,41235.0,"2, 6",N
ADT ROBITUSSIN COUGH-COLD-FLU,00031873512,0.03622,C/I,Y,41235.0,"4, 5, 6",N
ADT ROBITUSSIN LINGER COLD SYR,00031867012,0.03544,C/I,Y,41235.0,"4, 5",N
ADT ROBITUSSIN LINGER COLD SYR,00031874012,0.03626,C/I,Y,41235.0,"2, 5, 6",N
ADT ROBITUSSIN PEAK CLD DM MAX,00031873818,0.03069,C/I,Y,41235.0,"2, 5, 6",N
ADT ROBITUSSIN PEAK CLD M-S LQ,00031874214,0.03492,C/I,Y,41235.0,"1, 5, 6",Y
ADVAIR 100-50 DISKUS,00173069500,3.19548,C/I,N,41235.0,"2, 5",N
ADVAIR 250-50 DISKUS,00173069600,3.97403,C/I,N,41235.0,"2, 5",N
ADVAIR 500-50 DISKUS,00173069700,5.21829,C/I,N,41235.0,"2, 5",N
ADVAIR HFA 115-21 MCG INHALER,00173071620,19.83585,C/I,N,41235.0,"2, 5",N
ADVAIR HFA 115-21 MCG INHALER,00173071622,16.20441,C/I,N,41235.0,"4, 5",N
ADVAIR HFA 230-21 MCG INHALER,00173071720,26.06635,C/I,N,41235.0,"2, 5",N
ADVAIR HFA 230-21 MCG INHALER,00173071722,23.63377,C/I,N,41235.0,"2, 5",N
ADVAIR HFA 45-21 MCG INHALER,00173071520,15.69039,C/I,N,41235.0,"3, 5",Y
ADVAIR HFA 45-21 MCG INHALER,00173071522,16.12432,C/I,N,41235.0,"4, 5",N
"ADVICOR 1,000 MG-20 MG TABLET",00074300790,4.71754,C/I,N,41235.0,3.0,Y
"ADVICOR 1,000 MG-40 MG TAB",00074301090,5.55377,C/I,N,41235.0,4.0,N
ADVICOR 500 MG-20 MG TABLET,00074300590,4.12292,C/I,N,41235.0,2.0,N
ADVIL 100 MG TABLET,00573017511,0.15132,C/I,Y,41235.0,"1, 6",N
ADVIL 200 MG LIQUI-GEL CAP,00573016820,0.15124,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAP,00573016830,0.15124,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAP,00573016920,0.15124,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAP,00573016930,0.15124,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAP,00573016940,0.15124,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG LIQUI-GEL CAP,00573016989,0.15124,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573015020,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573015030,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573015040,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573015110,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573015475,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573015498,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016020,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016030,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016040,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016151,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016520,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016530,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL 200 MG TAB,00573016540,0.11186,C/I,Y,41235.0,"2, 6",N
ADVIL ALLERGY SINUS CAPLET,00573018810,0.42093,C/I,Y,41235.0,2.0,N
ADVIL COLD & SINUS CPLT,00573018010,0.22742,C/I,Y,41235.0,1.0,Y
ADVIL COLD & SINUS CPLT,00573018021,0.22742,C/I,Y,41235.0,1.0,Y
ADVIL COLD-SINUS LIQUI-GELS,00573018432,0.2593,C/I,Y,41235.0,2.0,N
ADVIL PM CPLT,00573016405,0.16253,C/I,Y,41235.0,1.0,Y
ADVIL PM CPLT,00573016420,0.16253,C/I,Y,41235.0,1.0,Y
ADVIL PM CPLT,00573016430,0.16253,C/I,Y,41235.0,1.0,Y
ADVIL PM CPLT,00573016440,0.16253,C/I,Y,41235.0,1.0,Y
ADVIL PM LIQUI-GELS,00573016720,0.1979,C/I,Y,41235.0,2.0,N
AFINITOR 10 MG TABLET,00078056751,268.72221,C/I,N,41235.0,1.0,N
AFINITOR 10 MG TABLET,00078056761,268.72221,C/I,N,41235.0,1.0,N
AFRIN 0.05% NASAL SPRAY,11523115901,0.30811,C/I,Y,41235.0,"2, 5",N
AFRIN 0.05% NASAL SPRAY,11523116703,0.30811,C/I,Y,41235.0,"2, 5",N
AFRIN 0.05% NASAL SPRAY,11523116705,0.2459,C/I,Y,41235.0,"2, 5",N
AFRIN 0.05% NASAL SPRAY,11523116706,0.30811,C/I,Y,41235.0,"2, 5",N
AFRIN NO DRIP SINUS PUMP MIST,00573119120,0.26911,C/I,Y,41235.0,"1, 5",Y
AFRIN NO DRIP SINUS PUMP MIST,11523170201,0.34105,C/I,Y,41235.0,"1, 5, 6",N
AFRIN NO DRIP SINUS PUMP MIST,36800038810,0.07733,C/I,Y,41235.0,"1, 5",N
AFRIN NO DRIP SINUS PUMP MIST,62011008101,0.07733,C/I,Y,41235.0,"1, 5",N
AGGRENOX 25 MG-200 MG CAPSULE,00597000160,3.96597,C/I,N,41235.0,2.0,N
AK-CON 0.1% EYE DROPS,17478021612,0.12445,C/I,N,41235.0,"1, 5",Y
AKNE-MYCIN 2% OINTMENT,13548003025,4.55064,C/I,N,41235.0,"2, 5",N
ALA-CORT 1 % CREAM (G),00573283010,0.20436,C/I,Y,41235.0,"2, 5, 6",N
ALBENZA 200 MG TAB,52054055022,35.15822,C/I,N,41235.0,2.0,N
ALBENZA 200 MG TAB,52054055028,35.15822,C/I,N,41235.0,2.0,N
ALBUTEROL 0.83 MG/ML SOLN,00378699052,0.04894,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00378699058,0.05013,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00378699091,0.0453,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00378699093,0.05013,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00487950101,0.05013,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00487950102,0.05013,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00487950103,0.05013,C/I,N,41235.0,"1, 5",Y
ALBUTEROL 0.83 MG/ML SOLN,00487950125,0.04894,C/I,N,41235.0,"1, 5",Y
