DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 03/21/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
ADAPALENE 0.1% GEL,51672415506,2.30969,41354.0,GM,C/I,N,"1, 5, 6",G
ADAPALENE 0.1% GEL,68462040355,2.30969,41354.0,GM,C/I,N,"1, 5",G
ADCIRCA 20 MG TABLET,66302046760,25.77136,41326.0,EA,C/I,N,2,B
ADDERALL 10 MG TABLET,00555076402,4.20285,41354.0,EA,C/I,N,1,B
ADDERALL 20 MG TABLET,00555076702,4.27445,41326.0,EA,C/I,N,4,B
ADDERALL 30 MG TABLET,00555076802,4.15202,41326.0,EA,C/I,N,2,B
ADDERALL XR 10 MG CAPSULE,54092038301,6.99674,41326.0,EA,C/I,N,2,B
ADDERALL XR 15 MG CAPSULE,54092038501,6.96998,41326.0,EA,C/I,N,2,B
ADDERALL XR 20 MG CAPSULE,54092038701,6.91889,41326.0,EA,C/I,N,2,B
ADDERALL XR 25 MG CAPSULE,54092038901,6.96412,41326.0,EA,C/I,N,2,B
ADDERALL XR 30 MG CAPSULE,54092039101,7.02745,41326.0,EA,C/I,N,2,B
ADDERALL XR 5 MG CAPSULE,54092038101,6.95404,41326.0,EA,C/I,N,2,B
ADIPEX-P 37.5 MG TABLET,57844000901,2.0329,41326.0,EA,C/I,N,"2, 6",B
ADRENALIN CL 1 MG/ML VIAL,42023010101,0.21133,41326.0,ML,C/I,N,"4, 5",G
ADRENALIN CL 1 MG/ML VIAL,42023010110,0.21133,41326.0,ML,C/I,N,"4, 5",G
ADT ROBITUSSIN LINGER COLD SYR,00031874012,0.0353,41354.0,ML,C/I,Y,"1, 5, 6",B
ADT ROBITUSSIN NGT M-S COLD LQ,00031873512,0.03534,41354.0,ML,C/I,Y,"1, 5, 6",B
ADT ROBITUSSIN NGT NASL RLF TB,00031873220,0.19474,41326.0,EA,C/I,Y,"2, 6",B
ADT ROBITUSSIN PEAK CLD DM MAX,00031873818,0.03133,41326.0,ML,C/I,Y,"2, 5, 6",B
ADT ROBITUSSIN PEAK CLD M-S LQ,00031874214,0.03535,41354.0,ML,C/I,Y,"1, 5, 6",B
ADT ROBITUSSIN PEAK CLD M-S LQ,00031874220,0.0262,41354.0,ML,C/I,Y,"1, 5, 6",B
ADULT ROBITUSSIN COUGH SYRUP,00031867012,0.0353,41354.0,ML,C/I,Y,"1, 5, 6",B
ADULT ROBITUSSIN M-S COLD LIQ,00031873418,0.03052,41326.0,ML,C/I,Y,"4, 5, 6",B
ADULT ROBITUSSIN NASAL RLF TAB,00031873120,0.22158,41354.0,EA,C/I,Y,"1, 6",B
ADULT ROBITUSSIN PEAK COLD LIQ,00031873612,0.0351,41354.0,ML,C/I,Y,"1, 5, 6",B
ADULT ROBITUSSIN PEAK COLD LIQ,00031873618,0.02716,41354.0,ML,C/I,Y,"1, 5, 6",B
ADULT ROBITUSSIN PEAK COLD LIQ,00031873642,0.02371,41354.0,ML,C/I,Y,"1, 5, 6",B
ADULT ROBITUSSIN PEAK COLD LIQ,00031873712,0.0351,41354.0,ML,C/I,Y,"1, 5, 6",B
ADVAIR 100-50 DISKUS,00173069500,3.4191,41326.0,EA,C/I,N,"2, 5",B
ADVAIR 250-50 DISKUS,00173069600,4.25221,41326.0,EA,C/I,N,"2, 5",B
ADVAIR 500-50 DISKUS,00173069700,5.58357,41326.0,EA,C/I,N,"2, 5",B
ADVAIR 500-50 DISKUS,00173069704,11.41348,41354.0,EA,C/I,N,"3, 5",B
ADVAIR HFA 115-21 MCG INHALER,00173071620,21.22436,41326.0,GM,C/I,N,"2, 5",B
ADVAIR HFA 115-21 MCG INHALER,00173071622,16.9682,41326.0,GM,C/I,N,"2, 5",B
ADVAIR HFA 230-21 MCG INHALER,00173071720,27.89099,41326.0,GM,C/I,N,"2, 5",B
ADVAIR HFA 230-21 MCG INHALER,00173071722,25.28814,41326.0,GM,C/I,N,"2, 5",B
ADVAIR HFA 45-21 MCG INHALER,00173071520,16.7884,41326.0,GM,C/I,N,"2, 5",B
ADVAIR HFA 45-21 MCG INHALER,00173071522,17.25302,41326.0,GM,C/I,N,"4, 5",B
ADVANCED ANTACID LIQUID,00113085140,0.00563,41354.0,ML,C/I,Y,"1, 5",G
ADVANCED FORMULA EYE DROPS,37205022405,0.10014,41354.0,ML,C/I,Y,"1, 5",G
"ADVICOR 1,000 MG-20 MG TABLET",00074300790,5.18453,41326.0,EA,C/I,N,2,B
"ADVICOR 1,000 MG-40 MG TABLET",00074301090,5.9713,41326.0,EA,C/I,N,2,B
ADVICOR 500 MG-20 MG TABLET,00074300590,4.52212,41326.0,EA,C/I,N,4,B
ADVIL 100 MG TABLET,00573017511,0.15458,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG CAPLET,00573016020,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG CAPLET,00573016030,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG CAPLET,00573016040,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG CAPLET,00573016151,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG GEL CAPLET,00573016520,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG GEL CAPLET,00573016530,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG GEL CAPLET,00573016540,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016920,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016930,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016940,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL 200 MG TABLET,00573015020,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG TABLET,00573015030,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG TABLET,00573015040,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG TABLET,00573015110,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG TABLET,00573015475,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL 200 MG TABLET,00573015498,0.10956,41354.0,EA,C/I,Y,"1, 6",B
ADVIL ALLERGY SINUS CAPLET,00573018810,0.42093,41326.0,EA,C/I,Y,2,B
ADVIL COLD & SINUS CAPLET,00573018010,0.22845,41354.0,EA,C/I,Y,1,B
ADVIL COLD & SINUS CAPLET,00573018021,0.22845,41354.0,EA,C/I,Y,1,B
ADVIL COLD-SINUS LIQUI-GELS,00573018432,0.2593,41326.0,EA,C/I,Y,2,B
ADVIL JR STR 100 MG TAB CHEW,00573017920,0.15396,41354.0,EA,C/I,Y,"1, 6",B
ADVIL LIQUI-GELS 200 MG CAP,00573016949,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL LIQUI-GELS 200 MG CAP,00573016989,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL MIGRAINE 200 MG CAPS,00573016820,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL MIGRAINE 200 MG CAPS,00573016830,0.15124,41326.0,EA,C/I,Y,"2, 6",B
ADVIL PM CAPLET,00573016405,0.16253,41326.0,EA,C/I,Y,2,B
ADVIL PM CAPLET,00573016420,0.16253,41326.0,EA,C/I,Y,2,B
ADVIL PM CAPLET,00573016430,0.16253,41326.0,EA,C/I,Y,2,B
ADVIL PM CAPLET,00573016440,0.16253,41326.0,EA,C/I,Y,2,B
ADVIL PM LIQUI-GELS,00573016720,0.1979,41326.0,EA,C/I,Y,2,B
AFEDITAB CR 30 MG TABLET,00591319301,0.40538,41354.0,EA,C/I,N,1,G
AFEDITAB CR 30 MG TABLET,00591319305,0.40538,41354.0,EA,C/I,N,1,G
AFEDITAB CR 60 MG TABLET,00591319401,0.78932,41354.0,EA,C/I,N,1,G
AFEDITAB CR 60 MG TABLET,00591319405,0.78932,41354.0,EA,C/I,N,1,G
AFINITOR 10 MG TABLET,00078056751,281.8896,41326.0,EA,C/I,N,4,B
AFINITOR 10 MG TABLET,00078056761,281.8896,41326.0,EA,C/I,N,4,B
AFRIN 0.05% NASAL SPRAY,11523115901,0.30045,41326.0,ML,C/I,Y,"2, 5",B
AFRIN 0.05% NASAL SPRAY,11523116703,0.30045,41326.0,ML,C/I,Y,"2, 5",B
AFRIN 0.05% NASAL SPRAY,11523116705,0.22117,41354.0,ML,C/I,Y,"1, 5",B
AFRIN 0.05% NASAL SPRAY,11523116706,0.30045,41326.0,ML,C/I,Y,"2, 5",B
AFRIN NO DRIP SINUS PUMP MIST,11523170201,0.2836,41354.0,ML,C/I,Y,"1, 5, 6",B
AGGRENOX 25 MG-200 MG CAPSULE,00597000160,4.32299,41326.0,EA,C/I,N,2,B
AK-PENTOLATE 1% EYE DROPS,17478010020,4.9681,41354.0,ML,C/I,N,"1, 5",G
AK-POLY-BAC EYE OINTMENT,17478023835,3.39186,41354.0,GM,C/I,N,"1, 5",G
AKNE-MYCIN 2% OINTMENT,13548003025,4.96033,41326.0,GM,C/I,N,"4, 5",B
AKWA TEARS DROPS,17478006012,0.1358,41354.0,ML,C/I,Y,"1, 5",G
ALA-HIST DM LIQUID,50991081416,0.09731,41326.0,ML,C/I,Y,"4, 5",G
ALA-HIST IR 2 MG TABLET,50991078360,0.58692,41326.0,EA,C/I,Y,4,G
ALA-HIST PE TABLET,50991078260,0.58503,41354.0,EA,C/I,Y,1,G
ALAVERT 10 MG ODT,00573262006,0.32728,41354.0,EA,C/I,Y,1,G
ALAVERT 10 MG ODT,00573262019,0.32728,41354.0,EA,C/I,Y,1,G
ALAVERT 10 MG ODT,00573262030,0.32728,41354.0,EA,C/I,Y,1,G
ALAVERT 10 MG ODT,00573262065,0.32728,41354.0,EA,C/I,Y,1,G
ALAVERT 10 MG ODT,00573262165,0.32728,41354.0,EA,C/I,Y,1,G
ALAVERT D-12 ALLERGY-SINUS TAB,00573266012,0.55298,41354.0,EA,C/I,Y,1,G
ALAVERT D-12 ALLERGY-SINUS TAB,00573266024,0.55298,41354.0,EA,C/I,Y,1,G
ALAWAY 0.025% EYE DROPS,24208060110,0.87357,41354.0,ML,C/I,Y,"1, 5",B
ALBENZA 200 MG TABLET,00007550040,35.15822,41333.0,EA,C/I,N,2,B
ALBENZA 200 MG TABLET,52054055022,35.15822,41326.0,EA,C/I,N,2,B
ALBENZA 200 MG TABLET,52054055028,35.15822,41326.0,EA,C/I,N,2,B
ALBUTEROL 0.083% INHAL SOLN,00487950101,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00487950102,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00487950103,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00487950125,0.04232,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00487950160,0.04317,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00378827052,0.04232,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00378699052,0.04232,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00378699058,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00378699091,0.04317,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00378699093,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00591379730,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00591379760,0.04317,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00591379783,0.04232,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00781715529,0.04317,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00781715564,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,00781715586,0.04232,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,76204020025,0.04232,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,76204020030,0.04666,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 0.083% INHAL SOLN,76204020060,0.04317,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 2.5 MG/0.5 ML SOL,00487990102,0.36388,41354.0,EA,C/I,N,"1, 5",G
ALBUTEROL 2.5 MG/0.5 ML SOL,00487990130,0.36388,41354.0,EA,C/I,N,"1, 5",G
ALBUTEROL 5 MG/ML SOLUTION,24208034720,0.45988,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL 5 MG/ML SOLUTION,50383074120,0.45988,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SUL 0.63 MG/3 ML SOL,00487030101,0.36711,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SUL 0.63 MG/3 ML SOL,00378699152,0.37271,41354.0,ML,C/I,N,"1, 5, 6",G
ALBUTEROL SUL 0.63 MG/3 ML SOL,00591346753,0.37271,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SUL 1.25 MG/3 ML SOL,00378699252,0.29519,41354.0,ML,C/I,N,"1, 5, 6",G
ALBUTEROL SUL 1.25 MG/3 ML SOL,00487990401,0.37981,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SUL 1.25 MG/3 ML SOL,00487990425,0.29519,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SUL 1.25 MG/3 ML SOL,00591346853,0.29519,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SULF 2 MG/5 ML SYRUP,00093066116,0.00904,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SULF 2 MG/5 ML SYRUP,00603100858,0.00904,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SULF 2 MG/5 ML SYRUP,50383074016,0.00904,41354.0,ML,C/I,N,"1, 5",G
ALBUTEROL SULFATE 2 MG TAB,00378025501,0.11013,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 2 MG TAB,00378025505,0.11013,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 2 MG TAB,51079065701,0.11013,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 2 MG TAB,51079065720,0.11013,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 2 MG TAB,53489017601,0.11013,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 2 MG TAB,53489017605,0.11013,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 4 MG TAB,00378057201,0.14785,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 4 MG TAB,00378057205,0.14785,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 4 MG TAB,53489017701,0.14785,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 4 MG TAB,53489017705,0.14785,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 4 MG TAB,51079065801,0.14785,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE 4 MG TAB,51079065820,0.14785,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE ER 4 MG TAB,00378412201,1.03624,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE ER 4 MG TAB,68774040001,1.03624,41354.0,EA,C/I,N,1,G
ALBUTEROL SULFATE ER 8 MG TAB,00378412401,1.58682,41326.0,EA,C/I,N,4,G
ALBUTEROL SULFATE ER 8 MG TAB,68774040101,1.58682,41326.0,EA,C/I,N,4,G
ALCLOMETASONE DIPR 0.05% OINT,00168026415,1.054,41326.0,GM,C/I,N,"4, 5",G
ALCLOMETASONE DIPR 0.05% OINT,00168026445,0.50391,41326.0,GM,C/I,N,"4, 5",G
ALCLOMETASONE DIPR 0.05% OINT,00168026460,0.5264,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPR 0.05% OINT,51672131601,1.054,41326.0,GM,C/I,N,"4, 5",G
ALCLOMETASONE DIPR 0.05% OINT,51672131603,0.5264,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPR 0.05% OINT,51672131606,0.50391,41326.0,GM,C/I,N,"4, 5",G
ALCLOMETASONE DIPR 0.05% OINT,68462029917,1.054,41326.0,GM,C/I,N,"4, 5",G
ALCLOMETASONE DIPR 0.05% OINT,68462029947,0.50391,41326.0,GM,C/I,N,"4, 5",G
ALCLOMETASONE DIPR 0.05% OINT,68462029965,0.5264,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,00168026315,0.68743,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,00168026345,0.45541,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,00168026360,0.49201,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,51672130601,0.68743,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,51672130603,0.49201,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,51672130606,0.45541,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,68462030017,0.68743,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,68462030047,0.45541,41354.0,GM,C/I,N,"1, 5",G
ALCLOMETASONE DIPRO 0.05% CRM,68462030065,0.49201,41354.0,GM,C/I,N,"1, 5",G
ALDACTAZIDE 50-50 TABLET,00025102131,2.14975,41326.0,EA,C/I,N,4,B
ALDACTONE 25 MG TABLET,00025100131,1.12256,41326.0,EA,C/I,N,4,B
ALDACTONE 25 MG TABLET,00025100151,1.12256,41326.0,EA,C/I,N,4,B
ALDARA 5% CREAM,99207026012,23.22649,41326.0,EA,C/I,N,"4, 5",B
ALDEX D SUSPENSION,65224055016,0.28725,41326.0,ML,C/I,Y,"4, 5",G
ALDEX-CT TABLET CHEWABLE,65224054501,2.3126,41326.0,EA,C/I,Y,4,G
ALENDRONATE SODIUM 10 MG TAB,00378356701,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,00093514101,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,00093514156,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,16714063101,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,16714063102,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,41616063683,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,41616063688,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,65862032730,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,60505259301,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,60505259303,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,51079094101,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 10 MG TAB,51079094105,0.1571,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,00378356899,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,00093517219,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,00093517220,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,00093517229,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,00093517244,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,41616063768,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,16714063201,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,16714063202,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,16252059902,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,16252059944,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,60505259404,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,65862032804,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,59746024202,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,67877024031,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 35 MG TAB,67877024033,0.60146,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,00378356601,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,00093514001,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,00093514056,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,41616063583,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,41616063588,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,60505259201,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 5 MG TABLET,60505259203,0.14875,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,00378356999,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,00093517120,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,00093517129,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,00093517144,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,41616063868,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,16252060102,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,16252060144,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,16714063301,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,16714063302,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,00591317304,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,60505259602,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,60505259604,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,60505259608,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,65862032904,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,59746024402,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,51079094201,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,51079094205,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,67877024131,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,67877024133,0.54303,41354.0,EA,C/I,N,1,G
ALENDRONATE SODIUM 70 MG TAB,68084032294,0.54303,41354.0,EA,C/I,N,1,G
ALERTNESS AID 200 MG TABLET,37205019573,0.07708,41354.0,EA,C/I,Y,1,G
ALERTNESS AID 200 MG TABLET,68016019503,0.07708,41354.0,EA,C/I,Y,"1, 6",G
ALFUZOSIN HCL ER 10 MG TABLET,00378500505,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,00378500577,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,31722030201,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,47335095618,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,47335095681,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,47335095688,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,13668002101,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,13668002105,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,60505285001,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,64679073802,0.26746,41354.0,EA,C/I,N,1,G
ALFUZOSIN HCL ER 10 MG TABLET,76282030201,0.26746,41354.0,EA,C/I,N,1,G
ALICLEN 6% SHAMPOO,66993088771,0.14545,41354.0,ML,C/I,N,"1, 5",G
ALINIA 100 MG/5 ML SUSPENSION,67546021221,1.45633,41326.0,ML,C/I,N,"4, 5",B
ALINIA 500 MG TABLET,67546011111,22.86373,41354.0,EA,C/I,N,1,B
ALINIA 500 MG TABLET,67546011112,22.86373,41354.0,EA,C/I,N,1,B
ALKERAN 2 MG TABLET,52609000105,8.18168,41326.0,EA,C/I,N,4,B
ALL DAY ALLERGY 1 MG/ML SYRUP,00904582820,0.03804,41354.0,ML,C/I,Y,"1, 5",G
ALL DAY ALLERGY 10 MG CHEW TAB,00904587912,2.22295,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,00113945813,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,00113945839,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,00113945866,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,24385099865,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,24385099874,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,24385099875,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045813,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045839,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045847,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045866,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045872,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045887,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,36800045895,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,37205082565,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,37205082570,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,37205082574,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,37205082076,0.09601,41354.0,EA,C/I,Y,1,G
ALL DAY ALLERGY 10 MG TABLET,24385017575,0.09601,41354.0,EA,C/I,Y,1,G
