,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 07/16/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
"ACTOPLUS MET XR 15-1,000 MG TB",64764051030,7.55803,07/07/2014,EA,C/I,N,3,B,,
"ACTOPLUS MET XR 30-1,000 MG TB",64764031030,14.97969,07/07/2014,EA,C/I,N,3,B,,
ACTOS 15 MG TABLET,64764015104,9.42149,07/07/2014,EA,C/I,N,3,B,0.17720,06/18/2014
ACTOS 15 MG TABLET,64764015105,9.42149,07/07/2014,EA,C/I,N,3,B,0.17720,06/18/2014
ACTOS 30 MG TABLET,64764030114,14.26178,07/07/2014,EA,C/I,N,3,B,0.23310,06/18/2014
ACTOS 30 MG TABLET,64764030115,14.26178,07/07/2014,EA,C/I,N,3,B,0.23310,06/18/2014
ACTOS 45 MG TABLET,64764045124,15.30764,07/07/2014,EA,C/I,N,3,B,0.26236,06/18/2014
ACTOS 45 MG TABLET,64764045125,15.30764,07/07/2014,EA,C/I,N,3,B,0.26236,06/18/2014
ACULAR 0.5% EYE DROPS,00023218105,33.81970,01/01/2014,ML,C/I,N,"4, 5",B,1.76108,06/18/2014
ACULAR LS 0.4% OPHTH SOL,00023927705,34.82120,03/19/2014,ML,C/I,N,"4, 5",B,6.09165,06/18/2014
ACUVAIL 0.45% OPHTH SOLUTION,00023350730,6.29987,01/01/2014,EA,C/I,N,"4, 5",B,,
ACYCLOVIR 200 MG CAPSULE,00093894001,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,00093894005,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,00904578961,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,23155014601,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,60505004206,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,61442011101,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,61442011105,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,63304065201,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,67253010010,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,67253010011,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG CAPSULE,68084010701,0.12049,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 200 MG/5 ML SUSP,00472008216,0.16988,06/18/2014,ML,C/I,N,"1, 5",G,,
ACYCLOVIR 200 MG/5 ML SUSP,50383081016,0.16988,06/18/2014,ML,C/I,N,"1, 5",G,,
ACYCLOVIR 400 MG TABLET,00093894301,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,00093894305,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,00378025301,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,00904579061,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,00904612161,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,23155022701,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,23155022705,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,31722077701,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,31722077705,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,60505530601,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,60505530608,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,61442011201,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,61442011205,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,63304050401,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,67253010110,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,67253010111,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 400 MG TABLET,68084010801,0.11892,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 5% OINTMENT,00378870049,17.02307,06/18/2014,GM,C/I,N,"1, 5",G,,
ACYCLOVIR 5% OINTMENT,00591115930,17.02307,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
ACYCLOVIR 5% OINTMENT,65162083596,17.02307,07/02/2014,GM,C/I,N,"1, 5, 6",G,,
ACYCLOVIR 5% OINTMENT,68682099595,17.02307,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
ACYCLOVIR 5% OINTMENT,00378870006,19.93615,06/18/2014,GM,C/I,N,"1, 5",G,,
ACYCLOVIR 5% OINTMENT,51079055068,24.94980,06/18/2014,GM,C/I,N,"1, 5",G,,
ACYCLOVIR 800 MG TABLET,00093894701,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,00093894705,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,00378030201,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,23155022801,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,23155022805,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,31722077801,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,31722077805,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,60505530701,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,60505530705,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,61442011301,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,61442011305,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,63304050501,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACYCLOVIR 800 MG TABLET,68084010901,0.23297,06/18/2014,EA,C/I,N,1,G,,
ACZONE 5% GEL,00023367060,6.37948,05/03/2014,GM,C/I,N,"2, 5",B,,
ACZONE 5% GEL,00023367090,6.39129,05/03/2014,GM,C/I,N,"2, 5",B,,
ACZONE 5% GEL,00023367030,6.71662,05/03/2014,GM,C/I,N,"2, 5",B,,
ADAPALENE 0.1% CREAM,00168042446,3.95224,06/18/2014,GM,C/I,N,"1, 5",G,,
ADAPALENE 0.1% CREAM,45802045384,3.95224,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
ADAPALENE 0.1% GEL,00093630195,2.73909,06/18/2014,GM,C/I,N,"1, 5",G,,
ADAPALENE 0.1% GEL,51672415506,2.73909,06/18/2014,GM,C/I,N,"1, 5, 6",G,,
ADAPALENE 0.1% GEL,68462040355,2.73909,06/18/2014,GM,C/I,N,"1, 5",G,,
ADCIRCA 20 MG TABLET,66302046760,33.13686,07/02/2014,EA,C/I,N,3,B,,
ADDERALL 10 MG TABLET,00555076402,4.55777,01/22/2014,EA,C/I,N,2,B-ANDA,0.89287,06/18/2014
ADDERALL 10 MG TABLET,57844011001,4.55777,03/19/2014,EA,C/I,N,"2, 6",B-ANDA,0.89287,06/18/2014
ADDERALL 15 MG TABLET,00555076602,4.49393,01/01/2014,EA,C/I,N,4,B-ANDA,0.96192,06/18/2014
ADDERALL 20 MG TABLET,00555076702,4.48157,01/01/2014,EA,C/I,N,2,B-ANDA,0.91404,06/18/2014
ADDERALL 20 MG TABLET,57844012001,4.48157,03/19/2014,EA,C/I,N,"2, 6",B-ANDA,0.91404,06/18/2014
ADDERALL 30 MG TABLET,00555076802,4.53440,05/21/2014,EA,C/I,N,2,B-ANDA,0.89725,06/18/2014
ADDERALL 30 MG TABLET,57844013001,4.53440,05/21/2014,EA,C/I,N,"2, 6",B-ANDA,0.89725,06/18/2014
ADDERALL 5 MG TABLET,00555076202,4.48533,01/01/2014,EA,C/I,N,2,B-ANDA,0.90639,06/18/2014
ADDERALL XR 10 MG CAPSULE,54092038301,6.93574,09/19/2013,EA,C/I,N,2,B,3.74262,06/18/2014
ADDERALL XR 15 MG CAPSULE,54092038501,6.93233,09/19/2013,EA,C/I,N,2,B,3.80503,06/18/2014
ADDERALL XR 20 MG CAPSULE,54092038701,6.95607,09/19/2013,EA,C/I,N,2,B,3.72537,06/18/2014
ADDERALL XR 25 MG CAPSULE,54092038901,6.93035,11/21/2013,EA,C/I,N,2,B,3.93316,06/18/2014
ADDERALL XR 30 MG CAPSULE,54092039101,6.95033,09/19/2013,EA,C/I,N,2,B,3.75393,06/18/2014
ADDERALL XR 5 MG CAPSULE,54092038101,6.88724,11/21/2013,EA,C/I,N,2,B,3.93028,06/18/2014
ADEFOVIR DIPIVOXIL 10 MG TAB,42794000308,27.97722,06/18/2014,EA,C/I,N,1,G,,
ADIPEX-P 37.5 MG TABLET,57844000901,2.02319,09/19/2013,EA,C/I,N,"2, 6",B-ANDA,0.11685,06/18/2014
ADRENALIN CL 1 MG/ML VIAL,42023010101,0.23767,06/18/2014,ML,C/I,N,"1, 5",G,,
ADRENALIN CL 1 MG/ML VIAL,42023010110,0.23767,06/18/2014,ML,C/I,N,"1, 5",G,,
ADT ROBITUSSIN LINGER COLD SYR,00031874012,0.03606,12/18/2013,ML,C/I,Y,"2, 5, 6",B,,
ADT ROBITUSSIN NGT M-S COLD LQ,00031873518,0.02778,04/23/2014,ML,C/I,Y,"2, 5, 6",B,,
ADT ROBITUSSIN NGT M-S COLD LQ,00031873512,0.03766,05/21/2014,ML,C/I,Y,"2, 5, 6",B,,
ADT ROBITUSSIN NGT NASL RLF TB,00031873220,0.20021,05/21/2014,EA,C/I,Y,"2, 6",B,0.07601,06/18/2014
ADT ROBITUSSIN PEAK CLD DM MAX,00031873818,0.03043,12/18/2013,ML,C/I,Y,"2, 5, 6",B,0.01221,02/19/2014
ADT ROBITUSSIN PEAK CLD M-S LQ,00031874220,0.02777,05/21/2014,ML,C/I,Y,"4, 5, 6",B,0.01158,06/18/2014
ADT ROBITUSSIN PEAK CLD M-S LQ,00031874214,0.03598,04/23/2014,ML,C/I,Y,"2, 5, 6",B,0.01649,06/18/2014
ADULT ROBITUSSIN M-S COLD LIQ,00031873418,0.03018,01/22/2014,ML,C/I,Y,"4, 5, 6",B,,
ADULT ROBITUSSIN PEAK COLD LIQ,00031873618,0.02740,04/23/2014,ML,C/I,Y,"2, 5, 6",B,,
ADULT ROBITUSSIN PEAK COLD LIQ,00031873612,0.03544,02/19/2014,ML,C/I,Y,"2, 5, 6",B,0.01673,06/18/2014
ADULT ROBITUSSIN PEAK COLD LIQ,00031873712,0.03544,02/19/2014,ML,C/I,Y,"2, 5, 6",B,0.01673,06/18/2014
ADVAIR 100-50 DISKUS,00173069500,3.73297,01/03/2014,EA,C/I,N,"2, 5",B,,
ADVAIR 250-50 DISKUS,00173069600,4.64266,01/03/2014,EA,C/I,N,"2, 5",B,,
ADVAIR 250-50 DISKUS,00173069604,7.50619,01/03/2014,EA,C/I,N,"4, 5",B,,
ADVAIR 500-50 DISKUS,00173069700,6.09602,01/03/2014,EA,C/I,N,"2, 5",B,,
ADVAIR 500-50 DISKUS,00173069704,12.46076,01/03/2014,EA,C/I,N,"4, 5",B,,
ADVAIR HFA 115-21 MCG INHALER,00173071622,18.47313,06/18/2014,GM,C/I,N,"1, 5",B,,
ADVAIR HFA 115-21 MCG INHALER,00173071620,22.76885,01/03/2014,GM,C/I,N,"2, 5",B,,
ADVAIR HFA 230-21 MCG INHALER,00173071722,27.61038,01/03/2014,GM,C/I,N,"4, 5",B,,
ADVAIR HFA 230-21 MCG INHALER,00173071720,30.45080,01/03/2014,GM,C/I,N,"2, 5",B,,
ADVAIR HFA 45-21 MCG INHALER,00173071520,18.40862,01/03/2014,GM,C/I,N,"2, 5",B,,
ADVAIR HFA 45-21 MCG INHALER,00173071522,18.83704,01/03/2014,GM,C/I,N,"4, 5",B,,
ADVANCED ANTACID LIQUID,00113085140,0.00572,06/18/2014,ML,C/I,Y,"1, 5",G,,
ADVANCED FORMULA EYE DROPS,37205022405,0.10430,06/18/2014,ML,C/I,Y,"1, 5",G,,
"ADVICOR 1,000 MG-20 MG TABLET",00074300790,6.56884,07/01/2014,EA,C/I,N,3,B,,
"ADVICOR 1,000 MG-40 MG TABLET",00074301090,7.72630,07/01/2014,EA,C/I,N,3,B,,
ADVICOR 500 MG-20 MG TABLET,00074300590,5.72425,07/01/2014,EA,C/I,N,3,B,,
ADVIL 100 MG TABLET,00573017511,0.15524,06/18/2014,EA,C/I,Y,"1, 6",B,,
ADVIL 200 MG CAPLET,00573016020,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG CAPLET,00573016030,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG CAPLET,00573016040,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG CAPLET,00573016151,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG GEL CAPLET,00573016520,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG GEL CAPLET,00573016530,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG GEL CAPLET,00573016540,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016920,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016930,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL 200 MG LIQUI-GEL CAPSULE,00573016940,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL 200 MG TABLET,00573015020,0.11105,05/21/2014,EA,C/I,Y,2,B,0.02728,06/18/2014
ADVIL 200 MG TABLET,00573015030,0.11105,05/21/2014,EA,C/I,Y,2,B,0.02728,06/18/2014
ADVIL 200 MG TABLET,00573015040,0.11105,05/21/2014,EA,C/I,Y,2,B,0.02728,06/18/2014
ADVIL 200 MG TABLET,00573015110,0.11105,05/21/2014,EA,C/I,Y,2,B,0.02728,06/18/2014
ADVIL 200 MG TABLET,00573015475,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL 200 MG TABLET,00573015498,0.11105,05/21/2014,EA,C/I,Y,"2, 6",B,0.02728,06/18/2014
ADVIL ALLERGY SINUS CAPLET,00573018810,0.38518,06/18/2014,EA,C/I,Y,1,B,,
ADVIL ALLERGY-CONGEST RLF TAB,00573019610,0.49040,03/19/2014,EA,C/I,Y,2,B,,
ADVIL COLD & SINUS CAPLET,00573018010,0.22650,04/23/2014,EA,C/I,Y,2,B,0.17226,06/18/2014
ADVIL COLD & SINUS CAPLET,00573018021,0.22650,04/23/2014,EA,C/I,Y,2,B,0.17226,06/18/2014
ADVIL COLD-SINUS LIQUI-GELS,00573018432,0.25923,02/19/2014,EA,C/I,Y,2,B,,
ADVIL CONGESTION RELIEF TABLET,00573019510,0.46468,06/18/2014,EA,C/I,Y,1,B,,
ADVIL CONGESTION RELIEF TABLET,00573019520,0.46468,06/18/2014,EA,C/I,Y,1,B,,
ADVIL JR STR 100 MG TAB CHEW,00573017920,0.15223,03/19/2014,EA,C/I,Y,"2, 6",B,0.13427,06/18/2014
ADVIL LIQUI-GELS 200 MG CAP,00573016949,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL LIQUI-GELS 200 MG CAP,00573016989,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL MIGRAINE 200 MG CAPS,00573016820,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL MIGRAINE 200 MG CAPS,00573016830,0.15135,06/18/2014,EA,C/I,Y,"1, 6",B,0.09198,06/18/2014
ADVIL PM CAPLET,00573016405,0.16404,04/23/2014,EA,C/I,Y,2,B,0.13466,06/18/2014
ADVIL PM CAPLET,00573016420,0.16404,04/23/2014,EA,C/I,Y,2,B,0.13466,06/18/2014
ADVIL PM CAPLET,00573016430,0.16404,04/23/2014,EA,C/I,Y,2,B,0.13466,06/18/2014
ADVIL PM CAPLET,00573016440,0.16404,04/23/2014,EA,C/I,Y,2,B,0.13466,06/18/2014
ADVIL PM CAPLET,00573016443,0.16404,04/23/2014,EA,C/I,Y,2,B,0.13466,06/18/2014
ADVIL PM LIQUI-GELS,00573016720,0.20035,06/18/2014,EA,C/I,Y,1,B,,
AEROSPAN 80 MCG INHALER,75989055012,15.85686,06/18/2014,GM,C/I,N,"1, 5",B,,
AFEDITAB CR 30 MG TABLET,00591319301,0.37375,06/18/2014,EA,C/I,N,1,G,,
AFEDITAB CR 30 MG TABLET,00591319305,0.37375,06/18/2014,EA,C/I,N,1,G,,
AFEDITAB CR 60 MG TABLET,00591319401,0.82407,06/18/2014,EA,C/I,N,1,G,,
AFEDITAB CR 60 MG TABLET,00591319405,0.82407,06/18/2014,EA,C/I,N,1,G,,
AFINITOR 10 MG TABLET,00078056751,344.15033,07/02/2014,EA,C/I,N,3,B,,
AFINITOR 10 MG TABLET,00078056761,344.15033,07/02/2014,EA,C/I,N,3,B,,
AFRIN 0.05% NASAL SPRAY,11523116705,0.22472,04/23/2014,ML,C/I,Y,"2, 5",B,0.05311,06/18/2014
AFRIN 0.05% NASAL SPRAY,11523115901,0.31898,06/18/2014,ML,C/I,Y,"1, 5",B,0.06067,06/18/2014
AFRIN 0.05% NASAL SPRAY,11523116703,0.31898,06/18/2014,ML,C/I,Y,"1, 5",B,0.06067,06/18/2014
AFRIN 0.05% NASAL SPRAY,11523116706,0.31898,06/18/2014,ML,C/I,Y,"1, 5",B,0.06067,06/18/2014
AFRIN 0.05% NASAL SPRAY,11523411201,0.31898,06/18/2014,ML,C/I,Y,"1, 5, 6",B,0.06067,06/18/2014
AFRIN NO DRIP ORIG PUMP MIST,11523314201,0.33367,05/21/2014,ML,C/I,Y,"2, 5, 6",B,,
AFRIN NO DRIP SINUS PUMP MIST,11523170201,0.33367,05/21/2014,ML,C/I,Y,"2, 5, 6",B,,
AGGRENOX 25 MG-200 MG CAPSULE,00597000160,5.40536,07/01/2014,EA,C/I,N,3,B,,
AK-POLY-BAC EYE OINTMENT,17478023835,3.39603,06/18/2014,GM,C/I,N,"1, 5",G,,
AKNE-MYCIN 2% OINTMENT,13548003025,4.91440,01/22/2014,GM,C/I,N,"4, 5",B,,
AKWA TEARS 1.4% DROPS,17478006012,0.12330,06/18/2014,ML,C/I,Y,"1, 5",G,,
AKWA TEARS OINTMENT,17478006235,0.80343,03/19/2014,GM,C/I,Y,"4, 5",G,,
ALA-HIST DM LIQUID,50991081416,0.13184,06/18/2014,ML,C/I,Y,"1, 5",G,,
ALA-HIST IR 2 MG TABLET,50991078360,0.58290,07/18/2013,EA,C/I,Y,4,G,,
ALA-HIST PE TABLET,50991078260,0.59268,06/18/2014,EA,C/I,Y,1,G,,
ALAVERT 10 MG ODT,00573262019,0.33550,06/18/2014,EA,C/I,Y,1,G,,
ALAVERT 10 MG ODT,00573262065,0.33550,06/18/2014,EA,C/I,Y,1,G,,
ALAVERT 10 MG ODT,00573262165,0.33550,06/18/2014,EA,C/I,Y,1,G,,
ALAVERT D-12 ALLERGY-SINUS TAB,00573266012,0.56110,06/18/2014,EA,C/I,Y,1,G,,
ALAVERT D-12 ALLERGY-SINUS TAB,00573266024,0.56110,06/18/2014,EA,C/I,Y,1,G,,
ALAWAY 0.025% EYE DROPS,24208060110,0.87439,02/19/2014,ML,C/I,Y,"2, 5",B,,
ALBENZA 200 MG TABLET,52054055022,108.02325,07/01/2014,EA,C/I,N,3,B,,
ALBENZA 200 MG TABLET,52054055028,108.02325,07/01/2014,EA,C/I,N,3,B,,
ALBUTEROL 0.083% INHAL SOLN,00378827091,0.04291,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00487950160,0.04291,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00591379760,0.04291,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00781715529,0.04291,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,76204020060,0.04291,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00378827052,0.04516,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00487950125,0.04516,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00591379783,0.04516,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00781715586,0.04516,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,76204020025,0.04516,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00378699093,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00378827093,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00487950101,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00487950102,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00487950103,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00591379730,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,00781715564,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 0.083% INHAL SOLN,76204020030,0.04594,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 2.5 MG/0.5 ML SOL,00487990102,0.37964,06/18/2014,EA,C/I,N,"1, 5",G,,
ALBUTEROL 2.5 MG/0.5 ML SOL,00487990130,0.37964,06/18/2014,EA,C/I,N,"1, 5",G,,
ALBUTEROL 5 MG/ML SOLUTION,24208034720,0.57812,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL 5 MG/ML SOLUTION,50383074120,0.57812,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SUL 0.63 MG/3 ML SOL,00487030101,0.32475,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SUL 0.63 MG/3 ML SOL,00378699152,0.34608,06/18/2014,ML,C/I,N,"1, 5, 6",G,,
ALBUTEROL SUL 0.63 MG/3 ML SOL,00591346753,0.34608,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SUL 1.25 MG/3 ML SOL,00378699252,0.27307,06/18/2014,ML,C/I,N,"1, 5, 6",G,,
ALBUTEROL SUL 1.25 MG/3 ML SOL,00487990425,0.27307,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SUL 1.25 MG/3 ML SOL,00591346853,0.27307,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SUL 1.25 MG/3 ML SOL,00487990401,0.34631,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SULF 2 MG/5 ML SYRUP,00093066116,0.00859,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SULF 2 MG/5 ML SYRUP,00603100858,0.00859,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SULF 2 MG/5 ML SYRUP,50383074016,0.00859,06/18/2014,ML,C/I,N,"1, 5",G,,
ALBUTEROL SULFATE 2 MG TAB,00378025501,3.90917,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 2 MG TAB,00378025505,3.90917,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 2 MG TAB,51079065701,3.90917,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 2 MG TAB,51079065720,3.90917,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 2 MG TAB,53489017601,3.90917,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 2 MG TAB,53489017605,3.90917,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 4 MG TAB,00378057201,3.94124,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 4 MG TAB,00378057205,3.94124,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 4 MG TAB,51079065801,3.94124,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 4 MG TAB,51079065820,3.94124,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 4 MG TAB,53489017701,3.94124,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE 4 MG TAB,53489017705,3.94124,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE ER 4 MG TAB,00378412201,1.02680,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE ER 4 MG TAB,68774040001,1.02680,06/18/2014,EA,C/I,N,1,G,,
ALBUTEROL SULFATE ER 8 MG TAB,00378412401,1.97886,02/19/2014,EA,C/I,N,4,G,,
ALBUTEROL SULFATE ER 8 MG TAB,68774040101,1.97886,02/19/2014,EA,C/I,N,4,G,,
ALCLOMETASONE DIPR 0.05% OINT,00168026460,1.15733,01/22/2014,GM,C/I,N,"4, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,51672131603,1.15733,01/22/2014,GM,C/I,N,"4, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,68462029965,1.15733,01/22/2014,GM,C/I,N,"4, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,00168026445,1.69671,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,51672131606,1.69671,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,68462029947,1.69671,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,00168026415,2.60333,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,51672131601,2.60333,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPR 0.05% OINT,68462029917,2.60333,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPRO 0.05% CRM,00168026360,1.03514,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPRO 0.05% CRM,51672130603,1.03514,06/18/2014,GM,C/I,N,"1, 5",G,,
ALCLOMETASONE DIPRO 0.05% CRM,68462030065,1.03514,06/18/2014,GM,C/I,N,"1, 5",G,,
