October 2015 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2015 through December 31, 2015",,,,,,,,,
,,,,,,,,,
Note 1: This crosswalk is based on published drug and biological pricing data and information submitted to CMS by manufacturers. The information is intended to support ASP-based ,,,,,,,,,
Medicare Part B payments only. ,,,,,,,,,
Note 2: Please submit comments on the crosswalk to e-mail address: sec303aspdata@cms.hhs.gov. ,,,,,,,,,
,,,,,,,,,
_2015_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J0290,Ampicillin 500 MG inj,"Pfizer, Inc.",00069-0046-31,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 MG inj,"Pfizer, Inc.",00069-0065-25,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,"Pfizer, Inc.",00069-0071-28,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3400-95,Ampicillin Sodium,500 MG,1,10,0.25,2.5
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3402-95,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3404-95,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3407-95,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3408-95,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3409-95,Ampicillin Sodium,500 MG,1,10,20,200
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3412-92,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-3413-92,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9401-95,Ampicillin Sodium,500 MG,1,10,0.25,2.5
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9402-95,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9404-95,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9407-95,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9408-95,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9409-95,Ampicillin Sodium,500 MG,1,10,20,200
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9412-92,Ampicillin Sodium,500 MG,1,10,2,20
J0290,Ampicillin 500 MG inj,Sandoz Inc,00781-9413-92,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,Sagent Pharmaceuticals Inc,25021-0134-10,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 MG inj,Sagent Pharmaceuticals Inc,25021-0135-10,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,Sagent Pharmaceuticals Inc,25021-0136-10,AMPICILLIN SODIUM,500 MG,1,10,2,20
J0290,Ampicillin 500 MG inj,Sagent Pharmaceuticals Inc,25021-0137-20,AMPICILLIN SODIUM,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,Sagent Pharmaceuticals Inc,25021-0138-99,AMPICILLIN SODIUM,500 MG,1,10,20,200
J0290,Ampicillin 500 MG inj,"WG Critical Care, LLC",44567-0100-10,Ampicillin Sodium,500 MG,1,10,0.5,5
J0290,Ampicillin 500 MG inj,WG Critical Care,44567-0101-10,Ampicillin for Injection,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,WG Critical Care,44567-0102-10,Ampicillin for Injection,500 MG,1,10,2,20
J0290,Ampicillin 500 MG inj,WG Critical Care,44567-0103-10,Ampicillin for Injection,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,WG Critical Care,44567-0104-10,Ampicillin for Injection,500 MG,1,10,20,200
J0290,Ampicillin 500 MG inj,A-S Medication Solutions,54569-1530-00,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,"Fresenius Kabi USA, LLC",63323-0387-10,Ampicillin Sodium,500 MG,10,10,0.5,5
J0290,Ampicillin 500 MG inj,"Fresenius Kabi USA, LLC",63323-0388-10,Ampicillin Sodium,500 MG,1,10,1,10
J0290,Ampicillin 500 MG inj,"Fresenius Kabi USA, LLC",63323-0389-10,Ampicillin Sodium,500 MG,10,10,2,20
J0290,Ampicillin 500 MG inj,"Fresenius Kabi USA, LLC",63323-0399-23,Ampicillin Sodium,500 MG,1,10,4,40
J0290,Ampicillin 500 MG inj,APP PHARMACEUTICAL,63323-0404-00,Ampicillin Sodium,500 MG,1,1,20,20
J0295,Ampicillin sodium per 1.5 gm,"Pfizer, Inc.",00049-0013-83,Unasyn 1.5Gm,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,"Pfizer, Inc.",00049-0014-83,Unasyn 3Gm,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,"Pfizer, Inc.",00049-0022-83,Unasyn 1.5Gm Piggyback,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,"Pfizer, Inc.",00049-0023-83,Unasyn 3Gm Piggyback,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,"Pfizer, Inc.",00049-0024-28,Unasyn 15Gm,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2687-15,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2689-01,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2689-11,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2987-03,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2987-13,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2988-01,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,"HOSPIRA, INC",00409-2998-03,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6116-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6117-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6118-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6119-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6120-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6121-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,00641-6123-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,Sandoz Inc,00781-3032-95,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,Sandoz Inc,00781-3033-95,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,Sandoz Inc,00781-3034-46,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0630-02,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0631-01,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0632-03,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0633-02,Ampicillin-Sulbactam,1.5 GM,1,1,2,2
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0634-01,Ampicillin-Sulbactam,1.5 GM,1,1,1,1
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0635-03,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0636-01,Ampicillin-Sulbactam,1.5 GM,1,1,1,1
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0637-02,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,West-Ward Pharmaceuticals Corp,10019-0638-03,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,Mylan Institutional,10139-0070-11,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,Mylan Institutional,10139-0071-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,Sagent Pharmaceuticals Inc,25021-0142-20,AMPICILLIN-SULBACTAM,1.5 GM,1,10,10,10
J0295,Ampicillin sodium per 1.5 gm,Sagent Pharmaceuticals Inc,25021-0143-30,AMPICILLIN-SULBACTAM,1.5 GM,1,10,20,20
J0295,Ampicillin sodium per 1.5 gm,Sagent Pharmaceuticals Inc,25021-0144-99,AMPICILLIN-SULBACTAM,1.5 GM,30,1,10,10
J0295,Ampicillin sodium per 1.5 gm,WG CRITICAL CARE LLC,44567-0210-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,WG CRITICAL CARE LLC,44567-0211-10,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,WG CRITICAL CARE LLC,44567-0212-01,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,"Fresenius Kabi USA, LLC",63323-0368-20,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0295,Ampicillin sodium per 1.5 gm,"Fresenius Kabi USA, LLC",63323-0369-20,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,"Fresenius Kabi USA, LLC",63323-0370-62,Ampicillin-Sulbactam,1.5 GM,1,1,10,10
J0295,Ampicillin sodium per 1.5 gm,MYLAN INSTITUTIONAL LLC,67457-0226-15,Ampicillin-Sulbactam,1.5 GM,1,10,2,20
J0295,Ampicillin sodium per 1.5 gm,MYLAN INSTITUTIONAL LLC,67457-0230-10,Ampicillin-Sulbactam,1.5 GM,1,10,1,10
J0348,Anidulafungin injection,"Pfizer, Inc.",00049-0114-28,ERAXIS,1 MG,1,1,50,50
J0348,Anidulafungin injection,"Pfizer, Inc.",00049-0116-28,ERAXIS,1 MG,1,1,100,100
J0360,Hydralazine hcl injection,AMERICAN REGENT,00517-0901-25,Hydralazine Hcl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"AKORN, INC.",17478-0834-01,Hydralazine HCl,20 MG,1,10,1,10
J0360,Hydralazine hcl injection,"AKORN, INC.",17478-0834-15,Hydralazine Hcl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,Akorn,17478-0934-01,Hydralazine HCl,20 MG,1,10,1,10
J0360,Hydralazine hcl injection,Akorn,17478-0934-15,Hydralazine Hcl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"Fresenius Kabi USA, LLC",63323-0614-01,Hydralazine Hcl,20 MG,1,25,1,25
J0360,Hydralazine hcl injection,"Fresenius Kabi USA, LLC",63323-0614-55,Hydralazine Hcl,20 MG,1,25,1,25
J0400,Aripiprazole injection,Bristol-Myers Squibb Company,59148-0016-65,Aripiprazole IM inj,0.25 MG,1.3,1,39,39
J0401,Inj aripriprazole ext rel 1mg,OTSUKA AMERICA,59148-0018-71,ABILIFY MAINTENA,1 MG,1,1,300,300
J0401,Inj aripriprazole ext rel 1mg,OTSUKA AMERICA,59148-0019-71,ABILIFY MAINTENA,1 MG,1,1,400,400
J0401,Inj aripriprazole ext rel 1mg,OTSUKA AMERICA,59148-0045-80,ABILIFY MAINTENA,1 MG,1,1,300,300
J0401,Inj aripriprazole ext rel 1mg,OTSUKA AMERICA,59148-0072-80,ABILIFY MAINTENA,1 MG,1,1,400,400
J0456,Azithromycin,PFIZER LABS,00069-0400-10,AZITHROMYCIN,500 MG,1,10,1,10
J0456,Azithromycin,"Pfizer, Inc.",00069-3150-14,Zithromax,500 MG,10,1,10,10
J0456,Azithromycin,"Pfizer, Inc.",00069-3150-83,Zithromax,500 MG,1,10,1,10
J0456,Azithromycin,"HOSPIRA, INC",00409-0144-10,AZITHROMYCIN,500 MG,1,10,1,10
J0456,Azithromycin,"HOSPIRA, INC",00409-0144-11,AZITHROMYCIN,500 MG,1,10,1,10
J0456,Azithromycin,Sagent Pharmaceuticals Inc,25021-0112-10,AZITHROMYCIN,500 MG,1,10,1,10
J0456,Azithromycin,"PLIVA, Inc.",50111-0794-78,AZITHROMYCIN,500 MG,1,10,1,10
J0456,Azithromycin,"Sun Pharmaceutical Industries, Ltd.",62756-0512-44,AZITHROMYCIN,500 MG,1,10,1,10
J0456,Azithromycin,"Fresenius Kabi USA, LLC",63323-0398-10,AZITHROMYCIN,500 MG,1,10,10,10
J0456,Azithromycin,"Fresenius Kabi USA, LLC",63323-0398-12,AZITHROMYCIN,500 MG,1,10,10,10
J0456,Azithromycin,"FRESENIUS KABI USA, LLC",63323-0398-14,AZITHROMYCIN,500 MG,1,10,1,10
J0461,Atropine sulfate injection,"HOSPIRA, INC",00409-1630-10,Atropine Sulfate,0.01 MG,10,10,100,1000
J0461,Atropine sulfate injection,"HOSPIRA, INC",00409-4910-34,ATROPINE SULFATE,0.01 MG,5,10,50,500
J0461,Atropine sulfate injection,"HOSPIRA, INC",00409-4911-34,Atropine Sulfate,0.01 MG,10,10,100,1000
J0461,Atropine sulfate injection,"HOSPIRA, INC",00409-9630-05,Atropine Sulfate,0.01 MG,5,10,25,250
J0461,Atropine sulfate injection,AMERICAN REGENT,00517-0401-25,Atropine Sulfate,0.01 MG,1,25,40,1000
J0461,Atropine sulfate injection,AMERICAN REGENT,00517-1010-25,Atropine Sulfate,0.01 MG,1,25,100,2500
J0461,Atropine sulfate injection,West-Ward Pharmaceuticals Corp,00641-6006-10,ATROPINE SULFATE,0.01 MG,20,10,800,8000
J0461,Atropine sulfate injection,West-Ward Pharmaceuticals Corp,10019-0250-20,Atropine Sulfate,0.01 MG,20,10,800,8000
J0461,Atropine sulfate injection,A-S Medication Solutions,54569-2236-00,Atropine Sulfate,0.01 MG,10,1,100,100
J0461,Atropine sulfate injection,A-S Medication Solutions,54569-3589-00,Atropine Sulfate,0.01 MG,1,25,40,1000
J0461,Atropine sulfate injection,A-S Medication Solutions,54569-6079-00,Atropine Sulfate,0.01 MG,1,1,100,100
J0470,Dimecaprol injection,Akorn,11098-0526-03,Bal In Oil,100 MG,3,10,3,30
J0470,Dimecaprol injection,Akorn,17478-0526-03,Bal In Oil,100 MG,3,10,3,30
J0475,Baclofen 10 MG injection,Mallinckrodt,45945-0155-01,GABLOFEN,10 MG,20,1,1,1
J0475,Baclofen 10 MG injection,Mallinckrodt,45945-0155-02,GABLOFEN,10 MG,20,1,1,1
J0475,Baclofen 10 MG injection,Mallinckrodt,45945-0156-01,GABLOFEN,10 MG,20,1,2,2
J0475,Baclofen 10 MG injection,Mallinckrodt,45945-0156-02,GABLOFEN,10 MG,20,1,2,2
J0475,Baclofen 10 MG injection,Mallinckrodt,45945-0157-01,GABLOFEN,10 MG,20,1,4,4
J0475,Baclofen 10 MG injection,Mallinckrodt,45945-0157-02,GABLOFEN,10 MG,20,1,4,4
J0475,Baclofen 10 MG injection,"Medtronic USA, Inc.",58281-0560-01,Lioresal,10 MG,20,1,1,1
J0475,Baclofen 10 MG injection,"Medtronic USA, Inc.",58281-0560-02,Lioresal,10 MG,40,1,2,2
J0475,Baclofen 10 MG injection,"Medtronic USA, Inc.",58281-0561-02,Lioresal,10 MG,10,1,2,2
J0475,Baclofen 10 MG injection,"Medtronic USA, Inc.",58281-0563-01,Lioresal,10 MG,20,1,4,4
J0475,Baclofen 10 MG injection,"Medtronic USA, Inc.",58281-0563-02,Lioresal,10 MG,40,1,8,8
J0476,Baclofen intrathecal trial,Mallinckrodt,45945-0151-01,GABLOFEN,50 MCG,1,1,1,1
J0476,Baclofen intrathecal trial,"Medtronic USA, Inc.",58281-0562-01,Lioresal,50 MCG,1,1,1,1
J0480,Basiliximab,Novartis Pharmaceuticals Corporation,00078-0331-84,Simulect,20 MG,1,1,1,1
J0480,Basiliximab,Novartis Pharmaceuticals Corporation,00078-0393-61,Simulect,20 MG,1,1,0.5,0.5
J0485,Belatacept injection,Bristol-Myers Squibb Company,00003-0371-13,NULOJIX,1 MG,1,1,250,250
J0490,Belimumab injection,GlaxoSmithkline,49401-0101-01,BENLYSTA,10 MG,5,1,12,12
J0490,Belimumab injection,GlaxoSmithkline,49401-0102-01,BENLYSTA,10 MG,20,1,40,40
J0500,Dicyclomine injection,"Aptalis Pharma US, Inc",58914-0080-52,Bentyl,20 MG,2,5,1,5
J0515,Inj benztropine mesylate,West-Ward Pharmaceuticals Corp,00143-9729-05,COGENTIN,1 MG,2,5,2,10
J0515,Inj benztropine mesylate,Akorn,17478-0012-02,BENZTROPINE,1 MG,2,5,2,10
J0515,Inj benztropine mesylate,"FRESENIUS KABI USA, LLC",63323-0970-02,BENZTROPINE,1 MG,2,5,2,10
J0515,Inj benztropine mesylate,ZYDUS PHARMACEUTICALS (USA) INC.,68382-0860-10,BENZTROPINE,1 MG,2,5,2,10
J0515,Inj benztropine mesylate,Oak,76478-0611-02,COGENTIN,1 MG,2,5,2,10
J0558,PenG benzathine/procaine inj,A-S Medication Solutions,54569-5957-00,BICILLIN C-R,"100,000 UNITS",2,10,12,120
J0558,PenG benzathine/procaine inj,A-S Medication Solutions,54569-5958-00,Bicillin C-R 900/300 (1.2million units/syr),"100,000 UNITS",2,10,12,120
J0558,PenG benzathine/procaine inj,PFIZER INC.,60793-0600-10,BICILLIN C-R,"100,000 UNITS",2,10,12,120
J0558,PenG benzathine/procaine inj,PFIZER INC.,60793-0601-10,Bicillin CR Pediatric,"100,000 UNITS",2,10,12,120
J0558,PenG benzathine/procaine inj,PFIZER INC.,60793-0602-10,BICILLIN C-R,"100,000 UNITS",2,10,12,120
J0561,Penicillin g benzathine inj,A-S Medication Solutions,54569-5876-00,Bicillin L-A,"100,000 UNITS",1,10,6,60
J0561,Penicillin g benzathine inj,A-S Medication Solutions,54569-5877-00,Bicillin L-A,"100,000 UNITS",2,10,12,120
J0561,Penicillin g benzathine inj,A-S Medication Solutions,54569-5877-01,Bicillin L-A,"100,000 UNITS",2,1,12,120
J0561,Penicillin g benzathine inj,PFIZER INC.,60793-0700-10,Bicillin L-A,"100,000 UNITS",1,10,6,60
J0561,Penicillin g benzathine inj,PFIZER INC.,60793-0701-10,Bicillin L-A,"100,000 UNITS",2,10,12,120
J0561,Penicillin g benzathine inj,PFIZER INC.,60793-0702-10,Bicillin L-A,"100,000 UNITS",4,10,24,240
J0583,Bivalirudin,The Medicines Company,65293-0001-01,Angiomax,1 MG,1,10,250,2500
J0583,Bivalirudin,The Medicines Company,65293-0004-22,Angiomax,1 MG,1,10,250,2500
J0585,"Injection,onabotulinumtoxinA","Allergan Sales, LLC",00023-1145-01,Botox,1 UNIT,1,1,100,100
J0585,"Injection,onabotulinumtoxinA","Allergan Sales, LLC",00023-3919-50,Botox Cosmetic,1 UNIT,1,1,50,50
J0585,"Injection,onabotulinumtoxinA","Allergan Sales, LLC",00023-3921-02,Botox,1 UNIT,1,1,200,200
J0585,"Injection,onabotulinumtoxinA","Allergan Sales, LLC",00023-9232-01,Botox,1 UNIT,1,1,100,100
J0586,AbobotulinumtoxinA,"Galderma Laboratories, L.P.",00299-5962-30,Dysport,5 UNITS,1,1,60,60
J0586,AbobotulinumtoxinA,"Ipsen Biopharmaceuticals, Inc",15054-0500-01,Dysport,5 Unit,1,1,100,100
J0586,AbobotulinumtoxinA,"Ipsen Biopharmaceuticals, Inc",15054-0530-06,Dysport,5 Unit,1,1,60,60
J0586,AbobotulinumtoxinA,Medicis,99207-0500-30,Dysport,5 Unit,1,1,60,60
J0587,"Inj, rimabotulinumtoxinB","Solstice Neurosciences, LLC",10454-0710-10,Myobloc,100 UNITS,0.5,1,25,25
J0587,"Inj, rimabotulinumtoxinB","Solstice Neurosciences, LLC",10454-0711-10,Myobloc,100 UNITS,1,1,50,50
J0587,"Inj, rimabotulinumtoxinB","Solstice Neurosciences, LLC",10454-0712-10,Myobloc,100 UNITS,2,1,100,100
J0588,Incobotulinumtoxin A,"Merz Pharmaceuticals, LLC",00259-1605-01,XEOMIN,1 UNIT,1,1,50,50
J0588,Incobotulinumtoxin A,"Merz Pharmaceuticals, LLC",00259-1610-01,XEOMIN,1 UNIT,1,1,100,100
J0588,Incobotulinumtoxin A,"Merz Pharmaceuticals, LLC",46783-0160-01,XEOMIN,1 UNIT,1,1,100,100
J0588,Incobotulinumtoxin A,"Merz Pharmaceuticals, LLC",46783-0161-01,XEOMIN,1 UNIT,1,1,50,50
J0592,Buprenorphine hydrochloride,"HOSPIRA, INC",00409-2012-32,Buprenorphine Hcl,0.1 MG,1,10,3,30
J0592,Buprenorphine hydrochloride,AMERICAN REGENT,00517-0725-05,Buprenorphine HCl Injection,0.1 MG,1,5,3,15
J0594,Busulfan injection,"Otsuka America Pharmaceutical, Inc.",59148-0070-91,BUSULFAN,1 MG,10,8,60,480
J0595,Butorphanol tartrate 1 mg,West-Ward Pharmaceuticals Corp,00143-9864-10,STADOL,1 MG,1,10,1,10
J0595,Butorphanol tartrate 1 mg,West-Ward Pharmaceuticals Corp,00143-9867-10,STADOL,1 MG,1,10,2,20
J0595,Butorphanol tartrate 1 mg,"HOSPIRA, INC",00409-1623-01,Butorphanol Tartrate,1 MG,1,10,1,10
J0595,Butorphanol tartrate 1 mg,"HOSPIRA, INC",00409-1626-01,Butorphanol Tartrate,1 MG,1,10,2,20
J0595,Butorphanol tartrate 1 mg,"HOSPIRA, INC",00409-1626-02,Butorphanol Tartrate,1 MG,2,10,4,40
J0595,Butorphanol tartrate 1 mg,Bedford Laboratories,55390-0183-01,Butorphanol Tartrate,1 MG,1,10,1,10
J0595,Butorphanol tartrate 1 mg,Bedford Laboratories,55390-0184-01,Butorphanol Tartrate,1 MG,1,10,2,20
J0595,Butorphanol tartrate 1 mg,Bedford Laboratories,55390-0184-02,Butorphanol Tartrate,1 MG,2,10,4,40
J0595,Butorphanol tartrate 1 mg,Bedford Laboratories,55390-0185-10,Butorphanol Tartrate,1 MG,10,1,20,20
J0595,Butorphanol tartrate 1 mg,Apotex Corp.,60505-0658-00,Butorphanol Tartrate,1 MG,1,10,1,10
J0595,Butorphanol tartrate 1 mg,Apotex Corp.,60505-0659-00,Butorphanol Tartrate,1 MG,1,10,2,20
J0595,Butorphanol tartrate 1 mg,Apotex Corp.,60505-0659-01,Butorphanol Tartrate,1 MG,2,10,4,40
J0595,Butorphanol tartrate 1 mg,Apotex Corp.,60505-0660-00,Butorphanol Tartrate,1 MG,10,1,20,20
J0597,"C-1 esterase, berinert",CSL Behring GmbH,63833-0825-02,BERINERT,10 UNITS,1,1,50,50
J0598,"C-1 esterase, cinryze",ViroPharma Incorporated,42227-0081-05,Cinryze,10 UNITS,1,1,50,50
J0600,Edetate calcium disodium inj,MEDICIS,99207-0240-05,Calcium Disodium Versenate,1000 MG,5,5,1,5
J0610,Calcium gluconate injection,AMERICAN REGENT,00517-3900-25,Calcium Gluconate,10 ML,100,25,10,250
J0610,Calcium gluconate injection,AMERICAN REGENT,00517-3950-25,Calcium Gluconate,10 ML,50,25,5,125
J0610,Calcium gluconate injection,"Fresenius Kabi USA, LLC",63323-0311-10,Calcium Gluconate,10 ML,10,25,1,25
J0610,Calcium gluconate injection,"FRESENIUS KABI USA, LLC",63323-0311-19,Calcium Gluconate,10 ML,10,25,1,25
J0610,Calcium gluconate injection,"Fresenius Kabi USA, LLC",63323-0311-50,Calcium Gluconate,10 ML,50,25,5,125
J0610,Calcium gluconate injection,"FRESENIUS KABI USA, LLC",63323-0311-59,Calcium Gluconate,10 ML,50,25,5,125
J0610,Calcium gluconate injection,"Fresenius Kabi USA, LLC",63323-0311-61,Calcium Gluconate,10 ML,100,20,10,200
J0610,Calcium gluconate injection,"FRESENIUS KABI USA, LLC",63323-0311-66,Calcium Gluconate,10 ML,100,20,10,200
J0630,Calcitonin salmon injection,Novartis Pharmaceuticals Corporation,00078-0149-23,Miacalcin,400 UNITS,2,1,1,1
J0636,Inj calcitriol per 0.1 mcg,West-Ward Pharmaceuticals Corp,00143-9728-05,Calcitriol,0.1 MCG,1,5,10,50
J0636,Inj calcitriol per 0.1 mcg,AMERICAN REGENT,00517-0132-25,Calcijex,0.1 MCG,1,25,10,250
J0636,Inj calcitriol per 0.1 mcg,Akorn,17478-0831-01,CALCITRIOL,0.1 MCG,1,10,10,100
J0636,Inj calcitriol per 0.1 mcg,Akorn,17478-0931-01,CALCITRIOL,0.1 MCG,1,10,10,100
J0636,Inj calcitriol per 0.1 mcg,"Fresenius Kabi USA, LLC",63323-0731-01,Calcitriol,0.1 MCG,1,50,10,500
J0637,Caspofungin acetate,Merck Sharp & Dohme Corp.,00006-3822-10,Cancidas,5 MG,1,1,10,10
J0637,Caspofungin acetate,Merck Sharp & Dohme Corp.,00006-3823-10,Cancidas,5 MG,1,1,14,14
J0638,Canakinumab injection,Novartis Pharmaceuticals Corporation,00078-0582-61,ILARIS,1 MG,180,1,180,180
J0640,Leucovorin calcium injection,"SICOR PHARMACEUTICALS, INC.",00703-2793-01,CALCIUM FOLINATE  (HUNGARIAN IMPORT),50 MG,30,1,1,2
J0640,Leucovorin calcium injection,"SICOR PHARMACEUTICALS, INC.",00703-2797-01,CALCIUM FOLINATE  (HUNGARIAN IMPORT),50 MG,10,1,1,6
J0640,Leucovorin calcium injection,"SICOR PHARMACEUTICALS, INC.",00703-5140-01,Leucovorin Calcium,50 MG,1,1,2,2
J0640,Leucovorin calcium injection,"SICOR PHARMACEUTICALS, INC.",00703-5145-01,Leucovorin Calcium,50 MG,1,1,7,7
J0640,Leucovorin calcium injection,"SICOR PHARMACEUTICALS, INC.",00703-5145-91,Leucovorin Calcium,50 MG,1,1,7,7
J0640,Leucovorin calcium injection,"SAGENT PHARMACEUTICALS, INC.",25021-0813-10,Leucovorin Calcium,50 MG,1,10,1,10
J0640,Leucovorin calcium injection,"SAGENT PHARMACEUTICALS, INC.",25021-0813-66,Leucovorin Calcium,50 MG,1,10,1,10
J0640,Leucovorin calcium injection,"SAGENT PHARMACEUTICALS, INC.",25021-0814-30,Leucovorin Calcium,50 MG,1,1,2,2
