ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00071-0158-88,,2500,ATORVASTATIN CA 80MG TAB,LIPITOR 80MG TAB,CV350,T,T,11595.3,01/01/2015,10/31/2019,Big4
V797D-50395,"Ariad Pharmaceuticals, Inc.",05/15/2015,05/14/2020,76189-0534-30,,30,PONATINIB 45MG TAB,ICLUSIG 45MG TAB,AN900,T,T,11336.68,05/15/2015,05/14/2020,FSS
V797D-50395,"Ariad Pharmaceuticals, Inc.",05/15/2015,05/14/2020,76189-0535-30,,30,PONATINIB 15MG TAB,ICLUSIG 15MG TAB,AN900,T,T,11336.68,05/15/2015,05/14/2020,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0633-20,,60X1ML,"PASIREOTIDE 0.3MG/ML INJ,SOLN",SIGNIFOR 0.3MG/1ML,HS900,T,F,11321.82,08/15/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0634-20,,60X1ML,"PASIREOTIDE 0.6MG/ML INJ,SOLN",SIGNIFOR 0.6MG/1ML,HS900,T,F,11321.82,08/15/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0635-20,,60X1ML,"PASIREOTIDE 0.9MG/ML INJ,SOLN",SIGNIFOR 0.9MG/1ML,HS900,T,F,11321.82,08/15/2015,09/30/2018,FSS
V797P-2204D,Novo Nordisk Inc.,07/01/2012,06/30/2017,00169-7208-01,,1,"FACTOR VIIA,RECOMBINANT 8000MCG/VIL INJ",NOVOSEVEN RT 8MG/VIL PF SYR,BL500,T,T,11106.38,01/01/2015,06/30/2017,FSS
V797D-30249,Lundbeck LLC,09/15/2013,09/14/2018,67386-0422-01,,112,TETRABENAZINE 25MG TAB,XENAZINE 25MG TAB,MS205,T,F,11047.47,01/01/2015,09/14/2018,FSS
V797P-2204D,Novo Nordisk Inc.,07/01/2012,06/30/2017,00169-7040-01,,8MG/ML,"COAGULATION FACTOR VIIA 8MG/ML,INJ",NOVOSEVEN RT 8MG INJECTION,BL500,T,T,10925.03,01/01/2015,06/30/2017,FSS
V797P-2211D,AstraZeneca LP,07/15/2012,07/14/2017,00310-0657-58,,4X112,"OLAPARIB 50MG CAP,ORAL",LYNPARZA 50MG CAP,AN300,T,F,10918.59,03/27/2015,07/14/2017,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0633-20,,60X1ML,"PASIREOTIDE 0.3MG/ML INJ,SOLN",SIGNIFOR 0.3MG/1ML,HS900,T,F,10766.71,01/01/2015,09/30/2018,Big4
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0634-20,,60X1ML,"PASIREOTIDE 0.6MG/ML INJ,SOLN",SIGNIFOR 0.6MG/1ML,HS900,T,F,10766.71,01/01/2015,09/30/2018,Big4
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0635-20,,60X1ML,"PASIREOTIDE 0.9MG/ML INJ,SOLN",SIGNIFOR 0.9MG/1ML,HS900,T,F,10766.71,01/01/2015,09/30/2018,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0402-28,,28,"LENALIDOMIDE 2.5MG CAP,ORAL",REVLIMID 2.5MG CAP,IM900,T,F,10714.76,01/01/2015,10/14/2016,FSS
V797P-5173B,Biovitrum AB,07/15/2010,01/15/2016,66658-0112-06,,6,PALIFERMIN 6.25MG/VIL INJ,KEPIVANCE 6.25MG/VIL INJ,HS900,T,T,10625.77,01/01/2015,01/15/2016,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0641-81,,1,"PASIREOTIDE 20MG/KIT INJ,SUSP,SA",SIGNIFOR LAR 29MG,HS900,T,F,10596.06,05/21/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0642-81,,1,"PASIREOTIDE 40MG/KIT INJ,SUSP,SA",SIGNIFOR LAR 40MG,HS900,T,F,10596.06,05/21/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0643-81,,1,"PASIREOTIDE 60MG/KIT INJ,SUSP,SA",SIGNIFOR LAR 60MG,HS900,T,F,10596.06,05/21/2015,09/30/2018,FSS
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,62856-0604-22,,60GM,"BEXAROTENE 1% GEL,TOP",TARGRETIN 1% GEL,AN900,T,T,10589.66,08/15/2015,11/14/2015,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0830-38,,28,"SUNITINIB MALATE 37.5MG CAP,ORAL",SUTENT 37.5MG CAP,AN900,T,T,10548.43,02/15/2015,10/31/2019,FSS
V797P-2106D,"Eisai, Inc.",03/01/2012,02/28/2017,62856-0720-30,,6,LENVATINIB 20MG DAILY DOSE PACK,LENVIMA 20MG,AN900,T,F,10442.17,04/29/2015,02/28/2017,FSS
V797P-2106D,"Eisai, Inc.",03/01/2012,02/28/2017,62856-0724-30,,6,LENVATINIB 24MG (10MG/4MG) DAILY DOSE PACK,LENVIMA 24MG,AN900,T,F,10442.17,04/29/2015,02/28/2017,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-4165-07,,2000,RALOXIFENE HCL 60MG TAB,EVISTA 60MG TAB,HS900,T,T,10431.85,01/01/2015,08/31/2017,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0980-38,,28,"SUNITINIB MALATE 50MG CAP,ORAL",SUTENT 50MG CAP,AN900,T,T,10236.96,01/01/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0145-01,,180,AXITINIB 1MG TAB,INLYTA 1 MG TAB,AN900,T,T,10158.03,01/01/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0151-11,,60,AXTINIB 5MG TAB,INLYTA 5MG TAB,AN900,T,T,10158.03,01/01/2015,10/31/2019,FSS
V797P-2211D,AstraZeneca LP,07/15/2012,07/14/2017,00310-7840-30,,30,VANDETANIB 300MG TAB,CAPRELSA   300MG TABLETS,AN900,T,F,10114.91,01/01/2015,07/14/2017,FSS
V797P-2004D,"Endo Pharmaceuticals, Inc.",11/15/2011,11/14/2016,67979-0002-01,,1,HISTRELIN ACETATE 50MG IMPLANT,SUPPRELIN LA 50MG IMPLANT,AN500,T,T,10012.58,01/01/2015,11/14/2016,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0501-21,,21,POMALIDOMIDE 1MG CAP,POMALYST 1MG CAP,IM900,T,T,9978.459999999999,01/01/2015,10/14/2016,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0502-21,,21,POMALIDOMIDE 2MG CAP,POMALYST 2MG CAP,IM900,T,T,9978.459999999999,01/01/2015,10/14/2016,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0503-21,,21,POMALIDOMIDE 3MG CAP,POMALYST 3MG CAP,IM900,T,T,9978.459999999999,01/01/2015,10/14/2016,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0504-21,,21,POMALIDOMIDE 4MG CAP,POMALYST 4MG CAP,IM900,T,T,9978.459999999999,01/01/2015,10/14/2016,FSS
V797D-40275,United Therapeutics Corporation,11/15/2014,11/14/2019,66302-0206-01,,1,"TREPROSTINIL 0.6MG/ML SOLN,INHL,STARTER KIT",TYVASO 0.6MG/ML STARTER KIT,CV900,T,F,9949.74,01/01/2015,11/14/2019,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00173-0848-13,,30,"TRAMETINIB 2MG TAB,ORAL",M3KINIST 2MG TAB,AN900,T,T,9909.389999999999,07/01/2015,09/30/2018,FSS
V797P-5142B,Dyax Corp.,07/01/2010,01/31/2016,47783-0101-01,,3,ECALLANTIDE 10MG/ML INJ,KALBITOR 10MG/ML VIAL,IM900,T,F,9885.799999999999,01/01/2015,01/31/2016,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0410-28,,28,"LENALIDOMIDE 10MG CAP,ORAL",REVLIMID 10MG CAP,IM900,T,F,9713.469999999999,01/01/2015,10/14/2016,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0187-21,,21,"PALBOCICLIB 75MG CAP,ORAL",IBRANCE 75MG CAP,AN900,T,T,9701.51,06/15/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0188-21,,21,"PALBOCICLIB 100MG CAP,ORAL",IBRANCE 100MG CAP,AN900,T,T,9701.51,06/15/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0189-21,,21,"PALBOCICLIB 125MG CAP,ORAL",IBRANCE 125MG CAP,AN900,T,T,9701.51,06/15/2015,10/31/2019,FSS
V797P-5230B,J&J Health Care Systems on behalf of Janssen Biotech Inc,03/01/2011,02/29/2016,57894-0061-03,,1X90MG/1ML,"USTEKINUMAB 90MG/1ML INJ,SYR,1ML",STELARA 90MG/1ML PFS (ULTRA-SAFE),IM600,T,T,9553.700000000001,05/15/2015,02/29/2016,Big4
V797P-5230B,J&J Health Care Systems on behalf of Janssen Biotech Inc,03/01/2011,02/29/2016,57894-0061-03,,1X90MG/1ML,"USTEKINUMAB 90MG/1ML INJ,SYR,1ML",STELARA 90MG/1ML PFS (ULTRA-SAFE),IM600,T,T,9553.700000000001,05/15/2015,02/29/2016,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0405-28,,28,"LENALIDOMIDE 5MG CAP,ORAL",REVLIMID 5MG CAP,IM900,T,F,9549.459999999999,01/01/2015,10/14/2016,FSS
V797P-5282B,Bristol Myers Squibb US Medicines,10/01/2011,09/30/2016,00003-0524-11,,60,DASATINIB 70MG TAB,SPRYCEL 70MG TAB,AN900,T,T,9511.51,01/01/2015,09/30/2016,FSS
V797P-5282B,Bristol Myers Squibb US Medicines,10/01/2011,09/30/2016,00003-0528-11,,60,DASATINIB 50MG TAB,SPRYCEL 50MG TAB,AN900,T,T,9511.51,01/01/2015,09/30/2016,FSS
V797P-2202D,Bayer HealthCare Pharmaceuticals,07/01/2012,06/30/2017,50419-0488-58,,120,SORAFENIB 200MG TAB,NEXAVAR 200MG TAB,AN900,T,T,9442.93,01/01/2015,06/30/2017,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0620-51,,1X28,EVEROLIMUS 7.5MG TAB,AFINITOR 7.5MG TAB,AN900,T,T,9434.08,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0566-51,,28,EVEROLIMUS 5MG TABLET,AFINITOR 5MG TABLET,AN900,T,T,9434.08,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0567-51,,28,EVEROLIMUS 10MG TABLET,AFINITOR 10MG TABLET,AN900,T,T,9434.08,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0628-51,,28,EVEROLIMUS 5MG TAB,AFINITOR DISPERZ 5MG TAB,AN900,T,T,9434.08,01/01/2015,09/30/2018,FSS
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,00187-0142-10,,1000,ENALAPRIL MALEATE 10MG TAB,VASOTEC 10MG TAB,CV800,T,T,9418.57,08/15/2015,11/14/2015,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-4165-07,,2000,RALOXIFENE HCL 60MG TAB,EVISTA 60MG TAB,HS900,T,T,9370.610000000001,01/01/2015,08/31/2017,Big4
V797P-2106D,"Eisai, Inc.",03/01/2012,02/28/2017,62856-0710-30,,6,LENVATINIB 10MG DAILY DOSE PACK,LENVIMA 10MG,AN900,T,F,9356.780000000001,04/29/2015,02/28/2017,FSS
V797P-2106D,"Eisai, Inc.",03/01/2012,02/28/2017,62856-0714-30,,6,LENVATINIB 14MG (10MG/4MG) DAILY DOSE PACK,LENVIMA 14MG,AN900,T,F,9356.780000000001,04/29/2015,02/28/2017,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0135-01,,120,BOSUTINIB 100MG TAB,BOSULIF 100MG TAB,AN900,T,T,9350.57,01/01/2015,10/31/2019,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0136-01,,30,BOSUTINIB 500MG TAB,BOSULIF 500MG TAB,AN900,T,T,9350.57,01/01/2015,10/31/2019,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00777-3105-07,,2000,FLUOXETINE HCL 20MG CAP,PROZAC 20MG PULVULE,CN609,T,T,9259.690000000001,01/01/2015,08/31/2017,Big4
V797P-2023D,"Ipsen BioPharmaceuticals, Inc.",11/01/2011,10/31/2016,15054-1040-05,,10X4ML,"MECASERMIN 10MG/ML INJ,SOLN",INCRELEX 10MG/ML INJ MDV,HS900,T,T,9179.18,01/01/2015,10/31/2016,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0627-51,,28,EVEROLIMUS 3MG TAB,AFINITOR DISPERZ 3MG TAB,AN900,T,T,9064.26,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0594-51,,28,EVEROLIMUS 2.5MG TAB,AFINITOR 2.5MG TAB,AN900,T,T,9019.34,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0626-51,,28,EVEROLIMUS 2MG TAB,AFINITOR DISPERZ 2MG TAB,AN900,T,T,8974.370000000001,01/01/2015,09/30/2018,FSS
V797P-2204D,Novo Nordisk Inc.,07/01/2012,06/30/2017,00169-7208-01,,1,"FACTOR VIIA,RECOMBINANT 8000MCG/VIL INJ",NOVOSEVEN RT 8MG/VIL PF SYR,BL500,T,T,8923.879999999999,01/01/2015,06/30/2017,Big4
V797D-40275,United Therapeutics Corporation,11/15/2014,11/14/2019,66302-0206-02,,1,"TREPROSTINIL 0.6MG/ML SOLN,INHL,REFILL KIT",TYVASO 0.6MG/ML REFILL KIT,CV900,T,F,8906.370000000001,01/01/2015,11/14/2019,FSS
V797P-5282B,Bristol Myers Squibb US Medicines,10/01/2011,09/30/2016,00003-0852-22,,30,DASATINIB 100MG TAB,SPRYCEL 100MG TAB,AN900,T,T,8901.43,01/01/2015,09/30/2016,FSS
V797P-5282B,Bristol Myers Squibb US Medicines,10/01/2011,09/30/2016,00003-0855-22,,30,DASATINIB 80MG TAB,SPRYCEL 80MG TABLETS,AN900,T,T,8901.43,01/01/2015,09/30/2016,FSS
V797P-5282B,Bristol Myers Squibb US Medicines,10/01/2011,09/30/2016,00003-0857-22,,30,DASATINIB 140MG TAB,SPRYCEL 140MG TABLETS,AN900,T,T,8901.43,01/01/2015,09/30/2016,FSS
V797P-2204D,Novo Nordisk Inc.,07/01/2012,06/30/2017,00169-7040-01,,8MG/ML,"COAGULATION FACTOR VIIA 8MG/ML,INJ",NOVOSEVEN RT 8MG INJECTION,BL500,T,T,8857.110000000001,01/01/2015,06/30/2017,Big4
V797D-40275,United Therapeutics Corporation,11/15/2014,11/14/2019,66302-0110-01,,20ML,"TREPROSTINIL NA 10MG/ML INJ,SOLN",REMODULIN 10MG/ML INJ 20ML VIAL,CV900,T,F,8825.32,01/01/2015,11/14/2019,FSS
V797D-40218,"Recordati Rare Disease, Inc",08/15/2014,08/14/2019,52276-0312-60,,60,"CARGLUMIC ACID 200MG TAB,SOLUBLE","CARGLUMIC ACID 200MG TAB,SOLUBLE",GA900,T,F,8719.33,01/01/2015,08/14/2019,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00173-0847-08,,120,"DABRAFENIB 75MG CAP,ORAL",TAFINLAR 75MG CAP,AN900,T,T,8656.469999999999,07/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0526-87,,112,"NILOTINIB 200MG CAP,ORAL",TASIGNA 200MG CAP,AN900,T,T,8556.85,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0592-87,,112,"NILOTINIB 150MG CAP,ORAL",TASIGNA 150MG CAP,AN900,T,T,8556.85,01/01/2015,09/30/2018,FSS
V797P-5893X,Merck Sharp & Dohme Corporation,04/15/2006,12/31/2015,00006-0568-40,,120,"VORINOSTAT 100MG CAP,ORAL",ZOLINZA 100MG CAPSULE,AN900,T,T,8516.290000000001,01/01/2015,12/31/2015,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00007-4642-13,,30,ELTROMBOPAG OLAMINE 75MG TAB,PROMACTA 75MG TAB,BL116,T,T,8367.370000000001,07/01/2015,09/30/2018,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0410-28,,28,"LENALIDOMIDE 10MG CAP,ORAL",REVLIMID 10MG CAP,IM900,T,F,8314.5,01/01/2015,10/14/2016,Big4
V797P-2211D,AstraZeneca LP,07/15/2012,07/14/2017,00310-0657-58,,4X112,"OLAPARIB 50MG CAP,ORAL",LYNPARZA 50MG CAP,AN300,T,F,8298.129999999999,03/27/2015,07/14/2017,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0980-38,,28,"SUNITINIB MALATE 50MG CAP,ORAL",SUTENT 50MG CAP,AN900,T,T,8254.83,01/01/2015,10/31/2019,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0425-21,,21,LENALIDOMIDE 25MG CAP,REVLIMID 25MG CAP,IM900,T,F,8252.700000000001,01/01/2015,10/14/2016,FSS
VA797P-14-C-0014,PHARMACYCLICS INC.,09/08/2014,09/07/2016,57962-0140-12,,120,"IMBRUVICA(IBRUTINIB) 140MG CAP,ORAL","IMBRUVICA(IBRUTINIB) 140MG CAP,ORAL",AN900,T,T,8249.370000000001,01/01/2015,09/07/2016,NC
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0420-21,,21,LENALIDOMIDE 20MG CAP,REVLIMID 20MG CAP,IM900,T,F,8248.290000000001,01/01/2015,10/14/2016,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0438-15,,30,IMATINIB MESYLATE 400MG TAB,GLEEVEC 400MG TAB DIVISIBLE,AN900,T,T,8246.1,01/01/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0649-30,,30,IMATINIB MESYLATE 400MG TAB,GLEEVEC 400MG,AN900,T,T,8246.1,07/08/2015,09/30/2018,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00173-0804-09,,120,PAZOPANIB 200MG TAB,VOTRIENT 200MG TAB,AN900,T,T,8183.11,07/01/2015,09/30/2018,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0405-28,,28,"LENALIDOMIDE 5MG CAP,ORAL",REVLIMID 5MG CAP,IM900,T,F,8143.38,01/01/2015,10/14/2016,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0402-28,,28,"LENALIDOMIDE 2.5MG CAP,ORAL",REVLIMID 2.5MG CAP,IM900,T,F,8099.74,01/01/2015,10/14/2016,Big4
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,25010-0305-15,,100,METYROSINE 250MG CAP,DEMSER CAP 250MG,CV490,T,T,8067.14,08/15/2015,11/14/2015,FSS
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0641-81,,1,"PASIREOTIDE 20MG/KIT INJ,SUSP,SA",SIGNIFOR LAR 29MG,HS900,T,F,8061.24,05/21/2015,09/30/2018,Big4
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0642-81,,1,"PASIREOTIDE 40MG/KIT INJ,SUSP,SA",SIGNIFOR LAR 40MG,HS900,T,F,8061.24,05/21/2015,09/30/2018,Big4
V797D-30268,Novartis Pharmaceuticals Corporation,10/01/2013,09/30/2018,00078-0643-81,,1,"PASIREOTIDE 60MG/KIT INJ,SUSP,SA",SIGNIFOR LAR 60MG,HS900,T,F,8061.24,05/21/2015,09/30/2018,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0415-21,,21,LENALIDOMIDE 15MG CAP,REVLIMID 15MG CAP,IM900,T,F,8016.81,01/01/2015,10/14/2016,FSS
V797P-5198B,Merck Sharp & Dohme Corporation,11/01/2010,10/31/2015,66582-0315-66,,2500,EZETIMIBE 10MG/SIMVASTATIN 80MG TAB,VYTORIN 10/80MG TAB,CV350,T,T,7985.61,01/01/2015,10/31/2015,Big4
V797P-5198B,Merck Sharp & Dohme Corporation,11/01/2010,10/31/2015,66582-0315-66,,2500,EZETIMIBE 10MG/SIMVASTATIN 80MG TAB,VYTORIN 10/80MG TAB,CV350,T,T,7985.61,01/01/2015,10/31/2015,FSS
V797D-50395,"Ariad Pharmaceuticals, Inc.",05/15/2015,05/14/2020,76189-0535-30,,30,PONATINIB 15MG TAB,ICLUSIG 15MG TAB,AN900,T,T,7905.53,05/15/2015,05/14/2020,Big4
V797P-5067B,Genentech USA,04/01/2009,11/30/2015,50242-0140-01,,28,VISMODEGIB 150MG CAP,ERIVEDGE 150MG CAP,AN900,T,T,7893.81,01/01/2015,11/30/2015,FSS
V797D-30249,Lundbeck LLC,09/15/2013,09/14/2018,67386-0422-01,,112,TETRABENAZINE 25MG TAB,XENAZINE 25MG TAB,MS205,T,F,7784.06,01/01/2015,09/14/2018,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0830-38,,28,"SUNITINIB MALATE 37.5MG CAP,ORAL",SUTENT 37.5MG CAP,AN900,T,T,7722.34,02/15/2015,10/31/2019,Big4
V797P-5067B,Genentech USA,04/01/2009,11/30/2015,64116-0121-01,,270,"PIRFENIDONE 267MG CAP,ORAL",ESBRIET,RE900,T,T,7682.41,07/15/2015,11/30/2015,FSS
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0501-21,,21,POMALIDOMIDE 1MG CAP,POMALYST 1MG CAP,IM900,T,T,7679.16,01/01/2015,10/14/2016,Big4
V797P-5893X,Merck Sharp & Dohme Corporation,04/15/2006,12/31/2015,00006-0568-40,,120,"VORINOSTAT 100MG CAP,ORAL",ZOLINZA 100MG CAPSULE,AN900,T,T,7667.49,01/01/2015,12/31/2015,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-8140-20,,60,CRIZ0TINIB 250MG CAP,XALKORI 250MG CAP,AN900,T,T,7643.9,01/01/2015,10/31/2019,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0503-21,,21,POMALIDOMIDE 3MG CAP,POMALYST 3MG CAP,IM900,T,T,7642.99,01/01/2015,10/14/2016,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0502-21,,21,POMALIDOMIDE 2MG CAP,POMALYST 2MG CAP,IM900,T,T,7638.74,01/01/2015,10/14/2016,Big4
V797P-2009D,Celgene Corporation,10/15/2011,10/14/2016,59572-0504-21,,21,POMALIDOMIDE 4MG CAP,POMALYST 4MG CAP,IM900,T,T,7637.73,01/01/2015,10/14/2016,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-8141-20,,60,CRIZ0TINIB 200MG CAP,XALKORI 200MG CAP,AN900,T,T,7631.25,01/01/2015,10/31/2019,Big4
V797D-30206,Incyte Corporation,07/01/2013,06/30/2018,50881-0005-60,,60,RUXOLLITINIB 5MG TAB,JAKAFI 5MG TAB,IM900,T,T,7600.74,01/01/2015,06/30/2018,FSS
V797D-30206,Incyte Corporation,07/01/2013,06/30/2018,50881-0010-60,,60,RUXOLLITINIB 10MG TAB,JAKAFI 10MG TAB,IM900,T,T,7600.74,01/01/2015,06/30/2018,FSS
V797D-30206,Incyte Corporation,07/01/2013,06/30/2018,50881-0015-60,,60,RUXOLLITINIB 15MG TAB,JAKAFI 15MG TAB,IM900,T,T,7600.74,01/01/2015,06/30/2018,FSS
V797D-30206,Incyte Corporation,07/01/2013,06/30/2018,50881-0020-60,,60,RUXOLLITINIB 20MG TAB,JAKAFI 20MG TAB,IM900,T,T,7600.74,01/01/2015,06/30/2018,FSS
V797D-30206,Incyte Corporation,07/01/2013,06/30/2018,50881-0025-60,,60,RUXOLLITINIB 25MG TAB,JAKAFI 25MG TAB,IM900,T,T,7600.74,01/01/2015,06/30/2018,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00009-0827-03,,1ML,"DINOPROSTONE 20MG SUPP,VAG",PROSTIN E2 SUPPOSITORY,HS875,T,T,7593.23,01/01/2015,10/31/2019,FSS
V797P-5173B,Biovitrum AB,07/15/2010,01/15/2016,66658-0112-06,,6,PALIFERMIN 6.25MG/VIL INJ,KEPIVANCE 6.25MG/VIL INJ,HS900,T,T,7583.11,01/01/2015,01/15/2016,Big4
V797P-5142B,Dyax Corp.,07/01/2010,01/31/2016,47783-0101-01,,3,ECALLANTIDE 10MG/ML INJ,KALBITOR 10MG/ML VIAL,IM900,T,F,7580.23,01/01/2015,01/31/2016,Big4
V797P-5151b,"Otsuka America Pharamceutical, Inc.",03/15/2010,03/31/2016,59148-0070-91,,8X10ML,"BUSULFAN 6MG/ML INJ,AMP,10ML",BUSULFEX 6MG/ML INJ 10ML AMP,AN100,T,T,7378.04,01/08/2015,03/31/2016,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0189-21,,21,"PALBOCICLIB 125MG CAP,ORAL",IBRANCE 125MG CAP,AN900,T,T,7373.29,08/15/2015,10/31/2019,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0187-21,,21,"PALBOCICLIB 75MG CAP,ORAL",IBRANCE 75MG CAP,AN900,T,T,7373.15,06/15/2015,10/31/2019,Big4
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0188-21,,21,"PALBOCICLIB 100MG CAP,ORAL",IBRANCE 100MG CAP,AN900,T,T,7373.15,06/15/2015,10/31/2019,Big4
V797D-40275,United Therapeutics Corporation,11/15/2014,11/14/2019,66302-0325-01,,100,"TREPROSTINIL DIOLAMINE 2.5MG TAB,SA",ORENITRAM EXTENDED RELEASE TABLETS 2.5MG,CV900,T,F,7298.29,11/15/2014,11/14/2019,FSS
V797P-2086D,Genzyme Corp.,02/01/2012,01/31/2017,58468-0160-02,,1,ALGLUCOSIDASE ALFA (LUMIZYME) 50MG/VIL INJ,LUMIZYME 10 VIAL PACK,HS900,T,T,7279.15,04/01/2015,01/31/2017,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-3270-04,,1000,"DULOXETINE HCL 60MG CAP,ORAL",CYMBALTA 60MG CAP,CN609,T,T,7269.97,01/15/2015,12/31/2015,FSS
